EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,120,5,Wet Tropics,rare,2.89,4.58,3.86,6.02,6.27,4.82,4.82,3.86,4.34,6.02,5.06,3.86,2.89,2.41,4.1,3.61,1.2,4.58,10.84,4.58,0.72,0.72,4.34,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8768,120,5,Wet Tropics,rare,5.23,8.05,5.24,4.44,2.82,4.84,3.23,2.02,4.03,4.84,3.23,5.24,4.44,4.03,3.23,1.21,2.42,4.44,5.24,4.84,4.44,3.63,4.03,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215,180,15,Wet Tropics,frequent,7.4,5.76,5.35,10.29,6.58,6.17,8.23,12.76,9.47,7.82,9.88,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,180,15,Wet Tropics,frequent,3.02,3.2,6.28,6.6,6.22,10.81,10.49,12.38,10.45,12.16,12.64,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8815,180,15,Wet Tropics,frequent,6.15,15.44,14.34,12.13,11.58,9.93,4.8,4.57,8.83,4.96,2.75,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8816,180,15,Wet Tropics,frequent,13.55,7.81,15.1,11.72,12.76,7.55,1.56,3.65,6.25,10.94,2.86,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,180,15,Wet Tropics,frequent,12.56,7.53,5.09,5.49,5.4,9.3,9.14,0.83,7.87,22.46,10.12,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819,180,15,Wet Tropics,frequent,4.93,9.99,10.6,18.18,6.81,2.6,5.71,6.11,8.42,14.63,5.51,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8820,180,15,Wet Tropics,frequent,8.35,6.88,4.16,2.66,12.2,12.26,4.75,6.29,7.01,7.75,12.85,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8823,180,15,Wet Tropics,frequent,10.04,8.71,5.97,4.92,3.69,10.04,7.77,6.53,11.96,7.17,10.32,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,180,15,Wet Tropics,frequent,8.88,8.78,6.21,5.19,3.93,7.45,4.88,14.14,5.14,15.01,11.07,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8825,180,15,Wet Tropics,frequent,2.18,4.2,6.51,7.96,6.94,4.85,13.69,20.8,9.76,9.98,7.5,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8667,180,15,Wet Tropics,intermediate,11.06,19.76,16.33,9.67,4.22,8.38,4.36,4.48,2.37,7.75,4.18,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790,180,15,Wet Tropics,intermediate,4.58,4.7,5.78,9.88,11.87,10.57,4.26,5.47,6.63,10.62,12.37,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,180,15,Wet Tropics,intermediate,1.6,2.84,11.47,31.69,9,11.72,0.87,0.29,0.29,2.66,22.72,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,180,15,Wet Tropics,intermediate,10.42,7.75,4.13,5.13,14.13,11.16,11.68,9.57,8.34,10.41,3.15,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,180,15,Wet Tropics,intermediate,4.49,12.14,7.54,14.43,5.06,9.91,11.08,7.42,6.47,9.96,5.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,180,15,Wet Tropics,intermediate,12.39,15.2,2.66,3.07,15.38,9.16,1.63,2.82,12.65,16.18,5.17,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,180,15,Wet Tropics,intermediate,1.92,6.85,8.61,8.52,7.43,8.92,16.01,5.56,4.65,12.35,11.38,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,180,15,Wet Tropics,intermediate,14.02,9.65,8.79,10.99,2.6,0.95,2.89,4.16,9.62,10.21,10.17,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,180,15,Wet Tropics,intermediate,9,9.52,5.64,3.53,5.64,7.94,5.64,13.05,13.23,7.94,8.11,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814,180,15,Wet Tropics,intermediate,10.42,4.84,6.32,5.76,10.59,5.95,4.37,9.75,9.29,10.41,8.55,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8546,180,15,Wet Tropics,rare,11.47,7.09,3.71,0.7,1.33,11.4,8.09,12.58,18.79,10.14,7.53,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,180,15,Wet Tropics,rare,5.68,7.14,8,12,4.69,3.05,6,10.57,15.02,7.97,3.56,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8688,180,15,Wet Tropics,rare,12.59,20.67,16.69,7.7,1.28,4.62,3.85,3.85,10.91,7.57,7.06,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8766,180,15,Wet Tropics,rare,5.64,8.55,12.92,9.83,11.28,7.1,7.1,12.19,6.55,5.28,8.19,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8781,180,15,Wet Tropics,rare,6.6,8.81,15.96,0.27,4.15,10.9,10.31,2.28,3.55,16.86,12.74,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,180,15,Wet Tropics,rare,5.8,14.21,11.12,13.44,17.44,7.48,4.82,4.72,6.03,3.94,5.44,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8794,180,15,Wet Tropics,rare,6.78,8.87,5.14,11.93,7.45,8.26,7.49,9.98,10.1,7.39,7.8,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8795,180,15,Wet Tropics,rare,9.5,10.12,6.26,3.27,5.18,7.5,9.9,4.66,7.84,11.26,11.15,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796,180,15,Wet Tropics,rare,10.65,7.88,3.96,5.71,3.59,8.13,8.82,9.6,10.35,12.82,9.26,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8797,180,15,Wet Tropics,rare,11.73,9.25,6.91,8.47,5.56,2.33,7.75,16.03,9.09,12.94,6.17,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258,270,15,Wet Tropics,frequent,20.03,7.28,5.1,11.3,6.86,0.27,1.24,0.7,1.66,4.74,6.56,4.62,1.46,3.58,2.73,5.83,8.93,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8817,270,15,Wet Tropics,frequent,10.41,2.76,2.12,3.61,1.91,2.76,1.7,0.64,11.04,6.37,12.31,9.55,10.4,6.16,1.27,2.97,5.1,8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,270,15,Wet Tropics,frequent,5.18,3.06,13.49,17.1,9.44,5.9,3.98,8.14,5.24,1.71,3.86,5.72,4.45,4.82,2.63,2.44,1.24,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8843,270,15,Wet Tropics,frequent,5.47,6.53,1.73,4.78,3.7,6.44,8.37,7.72,5.68,0.83,0.36,0.34,4.7,8.37,11.91,11.27,7.4,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,270,15,Wet Tropics,frequent,3.97,6.58,6.05,3.67,6.48,5.86,1.17,1.3,3.77,6.64,6.05,6.84,11.33,6.84,6.45,5.86,4.69,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,270,15,Wet Tropics,frequent,5.7,10.78,6.44,4.41,3.61,0.71,8.55,6.46,1.42,2.37,5.73,6.21,8.56,7.69,4.74,5.68,7.01,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,270,15,Wet Tropics,frequent,10.38,11.34,2.9,0.95,0.61,1.62,1.88,2.01,3.24,7.31,19.92,8.23,4.12,4.12,4.29,4.51,6.09,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,270,15,Wet Tropics,frequent,4.9,2.64,1.87,1.83,1.44,6.02,3.6,4.65,12.66,9.45,8.07,8.19,2.2,2.69,9.24,10.11,6.66,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,270,15,Wet Tropics,frequent,5.9,10.91,9.59,4.06,1.43,1.16,1.61,1.27,1.53,1.74,2.14,9.81,14.62,10.16,3.61,3.34,11.06,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,270,15,Wet Tropics,frequent,2.93,3.38,4.5,4.04,4.04,4.04,4.49,4.27,4.94,5.84,6.74,5.62,6.74,6.97,7.19,7.87,6.74,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,270,15,Wet Tropics,intermediate,7.65,12.06,11.18,5,4.26,5,6.91,3.97,2.06,2.21,3.38,3.68,10.44,9.26,5.88,2.65,2.06,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,270,15,Wet Tropics,intermediate,7.1,4.62,5.35,5.63,5.06,5.36,4.69,5.02,4.96,3.56,6.5,5.16,3.45,4.56,4.97,7.03,4.55,12.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8759,270,15,Wet Tropics,intermediate,4.71,4.93,4.57,7.29,9.69,7.22,3.15,2.1,1.17,2.48,5.47,4.32,13.59,5.56,3.69,7.18,7.42,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,270,15,Wet Tropics,intermediate,9.67,6.75,3.8,0.22,3.77,11.92,6.8,5.86,6.67,0.54,1.13,2.88,5.92,4.55,9.53,12.12,4.57,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8821,270,15,Wet Tropics,intermediate,6.22,10.77,2.17,2.23,2.83,5.18,5.89,4.86,2.93,1.88,8.61,8.66,3.35,4.44,4.95,5.47,9.08,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,270,15,Wet Tropics,intermediate,29.91,12.57,2.08,3.92,9.08,0.54,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.46,7.2,13.16,17.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,270,15,Wet Tropics,intermediate,7.91,8.02,8.14,4.62,4.24,2.54,4.05,5.97,3.82,1.01,1.65,3.55,5.3,6.99,7.39,7.45,9.87,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,270,15,Wet Tropics,intermediate,5.61,11.92,9.18,5.24,3.69,0.95,0.83,3.69,10.73,8.94,4.89,8.58,4.41,4.89,4.65,4.29,2.5,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,270,15,Wet Tropics,intermediate,6.1,5.96,2.41,1.97,3.71,4.47,5.61,2.73,1.73,7.14,4.48,6.9,6.65,6.9,9.36,8.18,8.3,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,270,15,Wet Tropics,intermediate,4.73,5.68,2.21,4.89,2.37,1.89,4.42,5.36,4.31,6.42,9.15,7.57,5.99,7.57,5.99,10.41,7.57,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,270,15,Wet Tropics,rare,4.38,5.27,11.04,4.34,5.05,5.26,6.53,4.91,3.47,4.02,5.34,4.23,5.86,6.34,6.79,6.54,5.38,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8631,270,15,Wet Tropics,rare,6,2.38,2.32,5.07,4.2,8.22,4.48,5.26,2.58,1.8,3.8,6.45,9.95,5.96,7.83,8.3,10.82,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,270,15,Wet Tropics,rare,3.91,5.53,5.11,5.68,3.67,5.61,4.21,6.89,4.56,2.97,4.94,7.53,7.12,6.44,8.31,3.94,8.96,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,270,15,Wet Tropics,rare,2.77,3.19,4.71,3.6,6.23,3.6,3.05,5.96,9.28,7.76,8.86,5.26,5.12,11.5,3.32,4.57,7.06,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793,270,15,Wet Tropics,rare,3.44,3.45,3.84,8.78,8.66,9.42,12.98,7.74,4.02,3.14,4.03,3.17,4.49,2.75,4.38,5.22,6.37,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,270,15,Wet Tropics,rare,3.88,4.16,4.73,10.45,7.87,8.19,4.86,7.82,10.25,2.71,8.18,4.94,5.83,4.01,0.43,1.81,4.92,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826,270,15,Wet Tropics,rare,8.57,7.78,5.95,6.04,10.16,5.06,6.38,5.59,3.63,3.38,2.68,4.7,4.58,3.72,5.82,4.72,4.53,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,270,15,Wet Tropics,rare,4.58,10.17,8.05,3.98,1.86,3.98,7.71,6.36,5.85,2.8,0.93,9.32,14.58,6.1,3.73,3.22,3.47,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,270,15,Wet Tropics,rare,1.47,0.99,14.38,8.27,7.15,6.61,1.94,6.15,8.73,6.1,6.27,4.06,2.54,2.95,2.78,11.19,4.38,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8832,270,15,Wet Tropics,rare,7.91,2.4,7.18,12.92,2.43,5.6,3.73,11.77,7.75,2.3,6.03,5.66,2.03,2.93,4.31,6.89,4.31,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5512,360,15,Wet Tropics,frequent,3.09,4.2,7.94,9.24,8.78,10.91,6.44,2.13,1.15,0.93,6.73,6.67,4.17,2.39,2.85,1.36,1.72,1.91,2.94,1.12,1.84,0.35,7.73,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,360,15,Wet Tropics,frequent,6.78,6.25,6.34,8.19,6.04,5.48,3.5,2.33,5.87,7.37,6.32,1.33,5.08,2.94,2.98,1.07,0.9,2.25,3.34,2.27,2.7,2.86,3.86,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866,360,15,Wet Tropics,frequent,6.29,7.52,3.96,3.77,8.01,5.97,4.07,2.35,1.25,2.09,1.93,2.07,3.65,4.21,5.2,4.36,2.81,1.55,1.4,3.3,3.93,5.74,7.19,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8867,360,15,Wet Tropics,frequent,11.57,9.7,3.84,4.4,6.87,4.09,2.26,1.82,4.07,2.04,1.09,1.38,0.4,0.61,2.05,3.59,5.34,5.71,1.96,3.6,8.4,10.29,2.86,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868,360,15,Wet Tropics,frequent,20.71,4.94,3.97,3.2,0.94,1.5,5.09,2.54,3.18,2.38,1.24,1.42,1.92,2.72,0.8,5.82,0.88,0.37,4.29,2.74,5.25,5.14,5.94,13.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,360,15,Wet Tropics,frequent,0.67,3.19,3.88,3.31,2.96,5.59,4.56,3.42,2.96,3.08,3.65,7.3,5.82,3.19,3.31,1.37,1.94,2.05,2.51,6.04,5.36,10.38,9.58,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870,360,15,Wet Tropics,frequent,2.35,2.55,4.24,2.09,3.66,7.99,1.88,2.4,1.82,3.52,2.74,5.48,7.83,7.83,7.83,4.11,3.72,4.36,1.29,2.18,3.13,7.05,5.09,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8871,360,15,Wet Tropics,frequent,4.3,2.38,3.22,2.03,1.19,4.29,3.1,6.08,6.32,12.87,5.6,5.24,1.07,1.19,0.48,1.43,0.48,9.3,7.39,6.91,2.98,3.69,4.17,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,360,15,Wet Tropics,frequent,2.29,1.88,1.45,3.73,5.6,1.87,1.66,2.7,2.9,2.49,3.94,1.66,1.66,7.88,2.28,1.66,1.87,6.22,9.13,7.05,7.26,4.36,12.24,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874,360,15,Wet Tropics,frequent,0.56,1.26,1.94,2.29,6.4,3.66,0.8,1.14,4.34,5.49,4.69,4.57,5.49,5.6,6.51,8.57,5.94,3.09,1.37,2.74,10.63,5.49,2.17,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,360,15,Wet Tropics,intermediate,16.33,5.94,4.15,9.2,5.59,0.22,1.01,0.57,1.35,3.86,5.34,3.76,1.19,2.92,2.23,4.75,7.27,5.79,5.34,3.26,1.63,1.48,4.15,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755,360,15,Wet Tropics,intermediate,3.15,4.17,1.64,1.72,3.44,6.35,8.71,6.88,3.66,3.33,8.07,8.61,8.03,4.66,1.17,0.98,1.38,4.43,6.67,4.66,3.09,1.72,1.61,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802,360,15,Wet Tropics,intermediate,4.69,8.57,7.76,7.04,5.3,5.83,5.76,1.73,3.11,4.46,5.54,3.27,3.08,3.57,2.14,1.26,0.19,5.26,2.57,1.25,1.06,2.33,10.31,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,360,15,Wet Tropics,intermediate,1.64,1.76,6.49,5.66,10.64,4.37,1.71,0.93,1.13,1.28,1.08,1.48,1.78,4.34,14.63,7.59,5.59,2.25,7.96,5.58,5.58,2.41,2.11,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,360,15,Wet Tropics,intermediate,3.39,4.1,4.8,1.6,10.14,7.47,9.96,12.63,5.87,5.34,1.78,0.89,0.89,1.25,0.71,0.53,5.52,5.69,5.87,4.8,4.09,1.25,1.07,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,360,15,Wet Tropics,intermediate,4.04,4.66,2.08,0,0.12,3.8,9.68,3.43,0.86,2.94,5.88,9.8,2.57,0.74,2.57,5.27,8.09,9.07,11.03,3.8,6.5,0.98,0.74,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,360,15,Wet Tropics,intermediate,1.4,3.02,1.41,4.29,4.55,3.4,3.37,3.42,3.78,1.88,3,7.71,9.2,8.75,7.95,2.72,3.7,1.92,2.63,1.91,1.71,4.73,6.79,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,360,15,Wet Tropics,intermediate,2.89,1.92,1.29,3.46,4.03,3.87,5,6.69,8.14,6.69,5,5.8,2.66,0.81,3.55,3.87,5.48,4.59,6.37,6.77,4.59,2.18,0.48,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,360,15,Wet Tropics,intermediate,3.37,3.65,4.05,8.1,4.28,2.96,2.75,2.99,1.31,1.64,1.74,3.6,4.68,12.18,3.74,2.22,3.81,2.86,7.47,4.59,2.61,3.56,5.67,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,360,15,Wet Tropics,intermediate,2.42,2.42,2.64,2.09,2.09,3.09,3.28,2.95,3.29,3.19,3.61,4.55,2,3.49,3.57,5.45,5.65,4.36,4.47,9.04,13.04,3.17,5.62,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3225,360,15,Wet Tropics,rare,3.78,3.11,3.09,3.13,3.85,7.35,5.59,3.91,3.68,4.97,4.83,2.9,2.83,3.93,3.85,4.26,4.99,5.1,5.43,4.55,4.61,2.99,1.87,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8701,360,15,Wet Tropics,rare,10.05,6.61,2.79,1.3,3.63,2.43,0.24,0.21,0.36,1.77,3.83,7.52,8.66,7.73,2.26,4.23,3.64,9.4,4.28,4.45,2.94,3.75,2.15,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,360,15,Wet Tropics,rare,4.05,2.61,2.03,4.35,6.09,9.56,6.96,6.38,6.09,2.32,4.06,8.41,4.49,3.53,1.64,3.14,1.04,1.52,3.91,2.56,1.01,2.8,5.65,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8762,360,15,Wet Tropics,rare,3.22,3.69,2.54,4.85,6.47,3.93,2.54,3.12,1.62,1.39,3.81,9.93,6.24,3.46,9.01,4.62,3.93,3,3.46,3.46,4.93,3.39,3.93,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8798,360,15,Wet Tropics,rare,3.5,2.79,1.38,1.28,6.07,2.58,1.85,3.38,6.82,4.87,3.86,4.99,2.13,2.63,5.08,9.22,5.39,6.81,2.76,2.23,2.91,4.88,8.4,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,360,15,Wet Tropics,rare,2.81,3.86,3.27,3.5,3.97,8.78,6.61,6.88,4.09,6.57,8.61,2.27,6.87,4.15,4.9,3.37,0.36,1.52,4.14,4.17,2.55,2.69,1.25,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,360,15,Wet Tropics,rare,1.43,5.08,1.2,1.19,0.67,5.67,9.25,6.27,2.54,1.64,5.15,6.34,5.82,4.1,1.79,0.52,12.99,10.22,4.18,3.13,2.76,3.21,2.31,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,360,15,Wet Tropics,rare,2.43,2.26,6.09,6.26,8.98,11.25,8.42,7.59,5.71,4.38,3.6,3.05,0.83,1.11,1.55,0.83,0.72,0.78,3.21,5.1,3.49,3.38,4.27,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,360,15,Wet Tropics,rare,10.52,11.69,8.18,7.02,4.68,5.56,2.06,0.21,0.21,0.21,0.21,0.21,4.19,1.36,0.28,0.91,1.22,0.3,4.43,5.36,3.12,5.26,8.19,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,360,15,Wet Tropics,rare,4.45,3.69,9.49,7.98,6.38,8.4,6.55,5.79,4.62,2.85,0,0.25,0.34,0,0.08,0,0,0.08,0.42,3.11,12.09,7.98,9.32,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325,540,30,Wet Tropics,frequent,4.55,3.73,3.73,2.17,3.94,4.89,2.31,4.07,7.88,7.15,2.36,9.64,8.01,13.71,2.82,3.22,6.45,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,540,30,Wet Tropics,frequent,6.83,4.03,4.94,5.26,8.07,4.33,8.18,5.44,5.66,2.76,5.21,6.12,5.71,5.57,7.48,3.42,6.14,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5513,540,30,Wet Tropics,frequent,11.64,14.35,12.16,2.31,8.15,7.32,3.78,2.62,3.78,2.13,7.57,4.49,5.27,2.63,1.13,0.59,3.04,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5555,540,30,Wet Tropics,frequent,1.58,2.5,3.3,6.87,9.91,4.1,2.77,4.23,5.02,6.21,7.79,7.66,3.7,4.76,5.68,14.8,4.36,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886,540,30,Wet Tropics,frequent,12.43,8.61,6.88,6.26,5.85,14.22,5.24,1.62,1.09,0.79,1.92,1.44,3.31,4.79,1.49,2.43,13.3,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,540,30,Wet Tropics,frequent,4.42,6.12,9.4,1.97,8.58,4.75,3.58,3.75,6.35,2.54,4.45,5.65,4.51,5.84,9.66,2.8,8.13,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8891,540,30,Wet Tropics,frequent,6.65,6.43,4.6,5.3,4.87,4.22,4.52,6.03,4.25,6.56,5.68,2.34,2.44,3.77,5.53,5.58,13.32,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8892,540,30,Wet Tropics,frequent,7.3,6.49,5.58,6.03,4.77,0.92,1.84,11.39,2.46,12.37,3.12,2.91,2.02,4.59,7.35,1.59,11.46,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893,540,30,Wet Tropics,frequent,5.24,6.41,8.38,7.3,1.18,1.58,1.28,1.78,4.14,9.37,3.35,7.79,5.52,7.4,7.1,11.14,7,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8894,540,30,Wet Tropics,frequent,3.91,2.06,4.36,8.42,4.73,1.77,1.95,8.07,2.86,3,1.41,2.62,16.53,8.11,7.27,15.12,5.28,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809,540,30,Wet Tropics,intermediate,6.93,5.69,6.8,3.03,3.02,14.18,4.59,10.5,2.9,15.68,2.8,1.56,0.42,2.29,12.53,3.07,0.59,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822,540,30,Wet Tropics,intermediate,10.46,3.85,4.1,7.86,3.45,10.74,4.69,6.08,12.81,6.44,2.3,5.23,2.9,6.5,7.63,1.72,1.42,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8873,540,30,Wet Tropics,intermediate,2.92,1.9,1.03,3.45,4.48,4.31,2.59,7.93,3.28,4.66,4.83,3.45,7.93,3.45,14.48,10.17,15,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8877,540,30,Wet Tropics,intermediate,4.21,5.92,8.73,7.95,7.15,8.5,7.35,11.64,6.28,1.45,2.73,3.8,4.62,3.66,4.39,4.96,4.38,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8879,540,30,Wet Tropics,intermediate,3.78,11.99,9.03,16.83,7.55,0.99,1.56,2.22,3.12,3.12,3.28,5.99,9.44,4.6,2.22,1.23,2.13,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
