duration_h,stratum,kind,aep_rain,weight,depth_point_mm,arf,depth_mm,q_peak,t_peak_h,volume_m3,prod_store,rout_store,donor_index,pattern_id,pattern_band,pattern_index,burst_start_step,month
24.0,22,0,0.0034774445990585056,3.2978759663806105e-05,153.85126059543418,0.937,144.15863117792185,52.016668155936046,31.0,3990422.254013463,15.59502959118862,21.811303191087955,39,7314,rare,5,0,9
24.0,22,0,0.00436787110998127,3.2978759663806105e-05,148.3920443539069,0.939,139.34012964831857,44.7098716575157,34.0,3508982.136361968,16.005579763221203,19.501508504253966,16,7316,rare,7,0,1
24.0,22,0,0.004268934830989852,3.2978759663806105e-05,148.9531937365045,0.939,139.8670489185777,40.37035399428393,31.0,3229937.617433822,9.439444176858354,16.687219647214587,41,7317,rare,8,0,3
24.0,22,0,0.002718933126790965,3.2978759663806105e-05,159.60194001566137,0.936,149.38741585465905,53.92267895762704,33.0,4198093.417436665,15.59502959118862,21.811303191087955,39,7316,rare,7,0,9
24.0,22,0,0.0045987224276279135,3.2978759663806105e-05,147.11700328122004,0.94,138.28998308434683,47.27336064063812,24.0,4811270.604292989,27.454796196848182,29.7155834712464,22,7312,rare,3,0,6
24.0,22,0,0.003972125994015597,3.2978759663806105e-05,150.6970328521727,0.938,141.35381681533798,48.72851587266048,31.0,3619290.8935637777,11.097333368254963,23.564142617201025,30,7311,rare,2,0,11
24.0,22,0,0.002685954367127159,3.2978759663806105e-05,159.88825659305527,0.936,149.65540817109974,70.51045438014533,25.0,5765358.203144781,31.999759215347947,38.53507505437059,56,7317,rare,8,0,6
24.0,22,0,0.003741274676368954,3.2978759663806105e-05,152.1254605018906,0.938,142.69368195077337,56.78854521338033,30.0,4687259.692745711,24.572457802238507,26.93269461820816,28,7316,rare,7,0,9
24.0,22,0,0.0037082959167051483,3.2978759663806105e-05,152.33538395375334,0.938,142.89059014862062,35.429225744079766,34.0,2842281.594869946,1.4697695182431179,16.000993513720886,19,7310,rare,1,0,1
24.0,22,0,0.0027848906461185774,3.2978759663806105e-05,159.04050457078088,0.936,148.8619122782509,79.85719076980025,25.0,6467466.1380258165,33.51523196572131,46.25484440669835,51,7318,rare,9,0,10
24.0,22,0,0.003543402118386118,3.2978759663806105e-05,153.40943559449238,0.938,143.89805058763383,44.967483293538116,30.0,4411559.098253487,21.86576136151834,22.44623462143921,43,7312,rare,3,0,6
24.0,22,0,0.004005104753679403,3.2978759663806105e-05,150.49843290470187,0.938,141.16753006461036,77.88990573792309,23.0,8011547.74416439,35.873149190966075,66.72315579018817,24,7313,rare,4,0,6
24.0,22,0,0.003642338397377536,3.2978759663806105e-05,152.75999460540953,0.938,143.28887493987412,37.7505885809936,31.0,2891974.8225531285,1.4697695182431179,16.000993513720886,19,7309,rare,0,0,1
24.0,22,0,0.004532764908300301,3.2978759663806105e-05,147.47665492157458,0.939,138.4805789713585,40.24360732763398,33.0,3280835.7362553077,3.5978588495670047,24.501847948235977,42,7310,rare,1,0,4
24.0,22,0,0.0030487207234290263,3.2978759663806105e-05,156.92719492743606,0.936,146.88385445208016,54.114807595033554,31.0,4120182.5127306343,13.04159450488545,24.252808571624264,45,7314,rare,5,0,8
24.0,22,0,0.0034444658393946994,3.2978759663806105e-05,154.0749745476172,0.937,144.3682511511173,33.17384188435346,34.0,2905414.9681101916,1.4697695182431179,16.000993513720886,19,7312,rare,3,0,1
24.0,22,0,0.003246593281411863,3.2978759663806105e-05,155.45981821236612,0.937,145.66584966498706,54.776308374016516,31.0,3984870.2199068014,15.06922871094435,19.548912826416213,21,7311,rare,2,0,5
24.0,22,0,0.0038402109553603726,3.2978759663806105e-05,151.504762432099,0.938,142.11146716130887,61.36479288004792,29.0,4708677.9894619165,23.814525756821507,30.831216505601457,14,7311,rare,2,0,7
24.0,22,0,0.0044008498696450765,3.2978759663806105e-05,148.20703383586925,0.939,139.16640477188122,43.974027998740496,31.0,3342083.619749226,3.5978588495670047,24.501847948235977,42,7313,rare,4,0,4
24.0,22,0,0.002949784444437608,3.2978759663806105e-05,157.69669383710777,0.936,147.60410543153287,39.8897192491239,33.0,3174248.3781316383,0.03139597995315908,20.48325607638856,32,7310,rare,1,0,1
24.0,22,0,0.004433828629308883,3.2978759663806105e-05,148.02300889417347,0.939,138.99360535162887,69.56739162657428,25.0,6299214.888453392,34.65557075646579,49.737282376459014,23,7317,rare,8,0,6
24.0,22,0,0.0038072321956965664,3.2978759663806105e-05,151.71018606469633,0.938,142.30415452868516,60.91507274551306,27.0,4862838.827960871,26.78114826779445,24.414372785429563,46,7313,rare,4,0,8
24.0,22,0,0.0038731897150241787,3.2978759663806105e-05,151.3007681147371,0.938,141.9201204916234,49.18150399454521,30.0,3705509.2175738416,7.121505079947485,26.717252864237945,27,7309,rare,0,0,9
24.0,23,0,0.0019097593878556205,1.973261297245806e-05,168.15950712214317,0.933,156.8928201449596,65.36421065535066,28.0,4785493.80661007,16.365564334782313,25.086361036602955,4,7309,rare,0,0,8
24.0,23,0,0.00171243325813104,1.973261297245806e-05,170.92515217023472,0.932,159.30224182265877,50.10741790364024,30.0,4838465.601129731,16.365564334782313,25.086361036602955,4,7312,rare,3,0,8
24.0,23,0,0.002107085517580201,1.973261297245806e-05,165.70470010619763,0.934,154.7681898991886,88.33340787781206,18.0,8685972.185352452,35.873149190966075,66.72315579018817,24,7315,rare,6,0,6
24.0,23,0,0.0016927006451585818,1.973261297245806e-05,171.22115187422634,0.932,159.57811354677895,46.73808132215308,26.0,3685287.9647520427,0.8902324581718087,15.441038296651707,40,7315,rare,6,0,3
24.0,23,0,0.0014953745154340013,1.973261297245806e-05,174.4099073143569,0.931,162.37562370966629,56.75660270174449,29.0,4353540.155348493,5.370321381438796,23.897454875226114,6,7317,rare,8,0,10
24.0,23,0,0.001771631097048414,1.973261297245806e-05,170.05946101617062,0.932,158.49541766707102,51.106079684688765,30.0,3865672.6642022007,2.1728985568533337,17.22122158826253,35,7317,rare,8,0,5
24.0,23,0,0.0016137701932687496,1.973261297245806e-05,172.44471668616734,0.932,160.71847595150797,67.3362330867183,23.0,5109451.621222269,25.315427491364602,20.50849451886851,34,7315,rare,6,0,12
24.0,23,0,0.0015151071284064594,1.973261297245806e-05,174.07072363849667,0.931,162.05984370744042,69.80093615232134,29.0,5640047.801015812,26.375684701926183,29.07909048910317,49,7316,rare,7,0,10
24.0,23,0,0.0022254811954149495,1.973261297245806e-05,164.36790038512422,0.934,153.51961895970604,82.35678320011442,25.0,6978243.432559447,34.65557075646579,49.737282376459014,23,7309,rare,0,0,6
24.0,23,0,0.0022057485824424914,1.973261297245806e-05,164.58436411309938,0.934,153.72179608163484,52.56977710856252,29.0,4125600.82919535,6.17041134997816,26.788764995951063,29,7317,rare,8,0,10
24.0,23,0,0.0019294920008280786,1.973261297245806e-05,167.90074688803375,0.933,156.6513968465355,61.29508862909574,30.0,4576958.382006998,18.161677598647366,17.327278630057563,1,7313,rare,4,0,5
24.0,23,0,0.002383342099194614,1.973261297245806e-05,162.7173880712985,0.935,152.14075784666412,48.11552246960911,31.0,3540365.87736787,4.089729105816521,17.978193707574427,33,7313,rare,4,0,11
24.0,23,0,0.0018900267748831624,1.973261297245806e-05,168.42129942444615,0.933,157.13707236300826,51.694671110719334,31.0,3763277.801078777,4.089729105816521,17.978193707574427,33,7313,rare,4,0,11
24.0,23,0,0.0025806682289191947,1.973261297245806e-05,160.82918127489904,0.935,150.3752844920306,37.48114725145725,33.0,3279809.148855549,1.246315334408233,17.641150783357322,12,7312,rare,3,0,2
24.0,23,0,0.0026595986808090268,1.973261297245806e-05,160.119875576801,0.935,149.71208366430895,71.77113152927407,28.0,5765902.513951797,31.999759215347947,38.53507505437059,56,7311,rare,2,0,6
24.0,23,0,0.0018308289359657884,1.973261297245806e-05,169.22551970945733,0.933,157.88740988892368,48.532202859701634,32.0,3469365.379723138,0.021124485294171307,15.746039811589254,18,7318,rare,9,0,12
24.0,23,0,0.00242280732513953,1.973261297245806e-05,162.32539693383472,0.935,151.77424613313548,42.907863558858025,32.0,4002622.59623705,6.17041134997816,26.788764995951063,29,7312,rare,3,0,10
24.0,23,0,0.0025609356159467366,1.973261297245806e-05,161.01034313338218,0.935,150.54467082971235,70.65639461037222,28.0,5138589.304368633,27.902165761328057,21.473395010535093,55,7318,rare,9,0,6
24.0,23,0,0.0018702941619107045,1.973261297245806e-05,168.6861878770836,0.933,157.384213289319,71.350960128011,26.0,5550769.239717324,26.78114826779445,24.414372785429563,46,7313,rare,4,0,8
24.0,23,0,0.0025017377770293623,1.973261297245806e-05,161.56358285831695,0.935,151.06194997252635,74.26250698783991,27.0,5635718.431401202,30.592504421209725,32.617286442167256,11,7318,rare,9,0,11
24.0,23,0,0.002304411647304782,1.973261297245806e-05,163.5253320884357,0.934,152.73266017059896,69.6997112002618,27.0,5868073.170326486,31.999759215347947,38.53507505437059,56,7310,rare,1,0,6
24.0,23,0,0.002600400841891653,1.973261297245806e-05,160.64958665612087,0.935,150.20736352347302,54.43199720265725,31.0,3888521.686260132,9.253653102113287,19.148284210847606,17,7311,rare,2,0,8
24.0,23,0,0.0015940375802962915,1.973261297245806e-05,172.760983019193,0.932,161.0132361738879,69.5923612799459,27.0,5569008.451359295,27.902165761328057,21.473395010535093,55,7310,rare,1,0,6
24.0,23,0,0.001751898484075956,1.973261297245806e-05,170.3443909811194,0.932,158.7609723944033,59.712413813894706,29.0,4297640.971617555,6.985365928538363,23.041028711536132,5,7309,rare,0,0,9
24.0,23,0,0.0015743049673238336,1.973261297245806e-05,173.08160522395954,0.932,161.3120560687303,55.11483124876234,33.0,4061690.881820443,3.1717450591629746,18.034355836148006,54,7316,rare,7,0,6
24.0,23,0,0.002146550743525117,1.973261297245806e-05,165.2486978898417,0.934,154.34228382911218,50.16765431675584,30.0,3872375.40907766,9.439444176858354,16.687219647214587,41,7317,rare,8,0,3
24.0,23,0,0.0026398660678365687,1.973261297245806e-05,160.29496592116215,0.935,149.8757931362866,62.64751051071083,28.0,5164624.169747872,26.78114826779445,24.414372785429563,46,7310,rare,1,0,8
24.0,23,0,0.0018110963229933303,1.973261297245806e-05,169.50010165924832,0.933,158.1435948480787,55.929963563765966,25.0,4260399.905429016,9.253653102113287,19.148284210847606,17,7315,rare,6,0,8
24.0,23,0,0.0022452138083874076,1.973261297245806e-05,164.15382343110386,0.934,153.31967108465102,66.96039476409605,29.0,5677864.583934555,30.592504421209725,32.617286442167256,11,7316,rare,7,0,11
24.0,23,0,0.002620133454864111,1.973261297245806e-05,160.47152573146218,0.935,150.04087655891715,71.9790369938092,28.0,5780964.27751626,31.999759215347947,38.53507505437059,56,7311,rare,2,0,6
24.0,23,0,0.0025412030029742785,1.973261297245806e-05,161.19310677900387,0.935,150.71555483836863,40.95746057221571,33.0,3678016.0803646194,9.439444176858354,16.687219647214587,41,7312,rare,3,0,3
24.0,23,0,0.002482005164056904,1.973261297245806e-05,161.75136974372927,0.935,151.23753071038686,51.276351955749675,24.0,5149008.661703515,26.375684701926183,29.07909048910317,49,7312,rare,3,0,10
24.0,23,0,0.0016532354192136658,1.973261297245806e-05,171.82483273086416,0.932,160.1407441051654,70.25375567081409,29.0,5622487.38241133,26.78114826779445,24.414372785429563,46,7316,rare,7,0,8
24.0,23,0,0.002008422452717911,1.973261297245806e-05,166.8948533099101,0.933,155.71289813814613,62.89039772593234,30.0,4529847.064389738,13.04159450488545,24.252808571624264,45,7311,rare,2,0,8
24.0,23,0,0.002166283356497575,1.973261297245806e-05,165.02469850465914,0.934,154.13306840335164,53.22930994381402,25.0,4161689.226678566,6.17041134997816,26.788764995951063,29,7315,rare,6,0,10
24.0,23,0,0.002442539938111988,1.973261297245806e-05,162.13223599643422,0.935,151.593640656666,74.10385845050136,25.0,6581223.474000184,33.51523196572131,46.25484440669835,51,7317,rare,8,0,10
24.0,23,0,0.002403074712167072,1.973261297245806e-05,162.5204329339484,0.935,151.95660479324175,45.05676507837992,26.0,3589320.958710386,2.1728985568533337,17.22122158826253,35,7315,rare,6,0,5
24.0,23,0,0.0023438768732496978,1.973261297245806e-05,163.11723916832162,0.935,152.5146186223807,60.686787794249646,31.0,4799517.66327499,21.86576136151834,22.44623462143921,43,7316,rare,7,0,6
24.0,23,0,0.002087352904607743,1.973261297245806e-05,165.93684590676878,0.934,154.98501407692206,60.87632879030509,28.0,4717475.841716015,18.325459305553952,23.33459389871186,9,7317,rare,8,0,7
24.0,23,0,0.0020281550656903687,1.973261297245806e-05,166.65077559506787,0.933,155.48517363019832,68.54423540866496,29.0,5603599.854566938,27.03236156474063,34.59533471681034,47,7316,rare,7,0,8
24.0,23,0,0.0017913637100208722,1.973261297245806e-05,169.77805708240487,0.932,158.23314920080134,50.42112525265186,30.0,3622731.3547756877,0.8902324581718087,15.441038296651707,40,7309,rare,0,0,3
24.0,23,0,0.002047887678662827,1.973261297245806e-05,166.40980402586325,0.933,155.26034715613042,53.32186330811301,32.0,3903728.1582059953,9.439444176858354,16.687219647214587,41,7314,rare,5,0,3
24.0,23,0,0.0015348397413789173,1.973261297245806e-05,173.7363596793783,0.931,161.7485508615012,47.248198850695594,26.0,3731732.0615816833,0.2539778364048998,17.36937791000162,15,7315,rare,6,0,12
24.0,23,0,0.0021860159694700333,1.973261297245806e-05,164.80327573636117,0.934,153.92625953776135,56.10449475384821,28.0,4428541.369324868,18.359476814436633,20.806733523582437,37,7317,rare,8,0,11
24.0,23,0,0.002067620291635285,1.973261297245806e-05,166.1718544884507,0.934,155.20451209221295,47.28043433151504,31.0,4466226.589842611,13.04159450488545,24.252808571624264,45,7312,rare,3,0,8
24.0,23,0,0.0016729680321861237,1.973261297245806e-05,171.52101482171378,0.932,159.85758581383726,68.21951523924963,27.0,5478923.143329782,23.08761379488496,31.22266150359006,25,7310,rare,1,0,6
24.0,23,0,0.001988689839745453,1.973261297245806e-05,167.1420463017073,0.933,155.94352919949293,54.10346743022262,29.0,4225507.8220765535,6.17041134997816,26.788764995951063,29,7317,rare,8,0,10
24.0,23,0,0.0018505615489382463,1.973261297245806e-05,168.95423857478605,0.933,157.63430459027538,72.00099879072447,26.0,5495181.498336803,26.375684701926183,29.07909048910317,49,7309,rare,0,0,10
24.0,23,0,0.0022649464213598657,1.973261297245806e-05,163.9420741691633,0.934,153.12189727399854,66.2288998373351,27.0,5105696.744175723,18.687151772497398,36.77945933270707,52,7309,rare,0,0,10
24.0,23,0,0.0015545723543513754,1.973261297245806e-05,173.40669287956118,0.931,161.44163107087147,62.39080329151649,29.0,4534295.796153212,11.097333368254963,23.564142617201025,30,7309,rare,0,0,11
24.0,23,0,0.002126818130552659,1.973261297245806e-05,165.47534168453913,0.934,154.55396913335954,64.18021321720651,28.0,4840590.17879703,20.587628308590286,27.567013049453944,10,7309,rare,0,0,11
24.0,23,0,0.002363609486222156,1.973261297245806e-05,162.91630783151956,0.935,152.3267478224708,52.47910910480129,33.0,4025585.0869620955,6.17041134997816,26.788764995951063,29,7316,rare,7,0,10
24.0,23,0,0.002284679034332324,1.973261297245806e-05,163.7325954723783,0.934,152.92624417120135,52.016997473389736,29.0,4089872.302654403,6.17041134997816,26.788764995951063,29,7317,rare,8,0,10
24.0,23,0,0.0016335028062412077,1.973261297245806e-05,172.13270056491757,0.932,160.42767692650318,58.22302091436843,33.0,4442678.694044264,9.2401720951311,24.83762120031193,58,7316,rare,7,0,10
24.0,23,0,0.002462272551084446,1.973261297245806e-05,161.94090740399778,0.935,151.41474842273794,60.450235988107465,29.0,4343917.668683292,13.04159450488545,24.252808571624264,45,7318,rare,9,0,8
24.0,23,0,0.001732165871103498,1.973261297245806e-05,170.63292709125255,0.932,159.0298880490474,56.773377027695986,33.0,4327023.040334472,6.17041134997816,26.788764995951063,29,7316,rare,7,0,10
24.0,23,0,0.0019492246138005367,1.973261297245806e-05,167.6449565721748,0.933,156.4127444818391,52.57464356652608,31.0,3723463.299160703,4.089729105816521,17.978193707574427,33,7311,rare,2,0,11
24.0,23,0,0.00232414426027724,1.973261297245806e-05,163.32023056325554,0.934,152.54109534608068,45.16801833821811,32.0,3228160.04053934,0.021124485294171307,15.746039811589254,18,7311,rare,2,0,12
24.0,23,0,0.0025214703900018204,1.973261297245806e-05,161.3775077987056,0.935,150.88796979178974,44.896175125929624,33.0,3276930.989483069,0.8902324581718087,15.441038296651707,40,7314,rare,5,0,3
24.0,23,0,0.001968957226772995,1.973261297245806e-05,167.39207588041583,0.933,156.17680679642797,70.46850668957637,23.0,5366844.342459102,23.08761379488496,31.22266150359006,25,7315,rare,6,0,6
24.0,24,0,0.0008065409846210468,1.141121385423068e-05,190.78286504813764,0.927,176.8557158996236,67.3545122483613,28.0,5196001.0712859435,9.2401720951311,24.83762120031193,58,7310,rare,1,0,10
24.0,24,0,0.0009662979785802763,1.141121385423068e-05,185.9155544391279,0.928,172.5296345195107,87.38508498515729,24.0,7548060.110820375,33.51523196572131,46.25484440669835,51,7317,rare,8,0,10
24.0,24,0,0.0011716998279564285,1.141121385423068e-05,180.79295721904492,0.929,167.95665725649275,69.86887399765463,29.0,4876835.283901467,7.121505079947485,26.717252864237945,27,7318,rare,9,0,9
24.0,24,0,0.0014341577466037343,1.141121385423068e-05,175.49423819758076,0.931,163.38513576194768,70.69078263350214,29.0,5663420.37471554,23.814525756821507,30.831216505601457,14,7314,rare,5,0,7
24.0,24,0,0.0011488774002479671,1.141121385423068e-05,181.31296633598615,0.929,168.43974572613115,79.47365878978263,28.0,5945214.075819265,27.902165761328057,21.473395010535093,55,7311,rare,2,0,6
24.0,24,0,0.0013200456080614273,1.141121385423068e-05,177.65729130641705,0.93,165.22128091496788,64.2337510308433,30.0,4502480.2467852365,3.5978588495670047,24.501847948235977,42,7311,rare,2,0,4
24.0,24,0,0.0011260549725395058,1.141121385423068e-05,181.8441106314134,0.929,168.93317877658305,58.14639675928095,31.0,4144165.4913532753,1.246315334408233,17.641150783357322,12,7313,rare,4,0,2
24.0,24,0,0.001331456821915658,1.141121385423068e-05,177.43201599965775,0.93,165.01177487968172,54.20909943076755,32.0,3854398.623494095,0.2539778364048998,17.36937791000162,15,7314,rare,5,0,12
24.0,24,0,0.0010918213309768139,1.141121385423068e-05,182.6626889924061,0.929,169.69363807394527,58.160358053407805,31.0,4163735.600213472,0.05071133645256761,19.847955589593955,0,7313,rare,4,0,1
24.0,24,0,0.0012059334695191206,1.141121385423068e-05,180.0329069307643,0.93,167.4306034456108,57.09614003037713,32.0,4086727.5694660624,0.42008440584182427,20.44401242338091,38,7314,rare,5,0,1
24.0,24,0,0.0009548867647260456,1.141121385423068e-05,186.23338307983923,0.928,172.8245794980908,69.94007578083095,30.0,4848238.432752194,3.5978588495670047,24.501847948235977,42,7311,rare,2,0,4
24.0,24,0,0.0008864194816006615,1.141121385423068e-05,188.2307605629871,0.927,174.48991504188905,62.11105505015116,31.0,4421763.972264227,0.004278727150912554,20.87458311878344,31,7314,rare,5,0,12
24.0,24,0,0.0008978306954548922,1.141121385423068e-05,187.8865384180525,0.927,174.17082111353469,83.61520227844551,23.0,6189052.536716597,23.08761379488496,31.22266150359006,25,7315,rare,6,0,6
24.0,24,0,0.0008750082677464309,1.141121385423068e-05,188.57979683538,0.927,174.81347166639728,75.73474448560972,29.0,5844211.490726196,21.86576136151834,22.44623462143921,43,7314,rare,5,0,6
24.0,24,0,0.0013885128911868116,1.141121385423068e-05,176.33619103256737,0.931,164.16899385132024,84.04583530113503,27.0,6046582.103789618,27.454796196848182,29.7155834712464,22,7318,rare,9,0,6
24.0,24,0,0.0009092419093091229,1.141121385423068e-05,187.5470040814258,0.927,173.85607278348172,63.776570680658295,31.0,4313865.633830087,0.8902324581718087,15.441038296651707,40,7311,rare,2,0,3
24.0,24,0,0.0012173446833733512,1.141121385423068e-05,179.78468274437773,0.93,167.1997549522713,89.09394304530554,25.0,8092607.731583198,35.19687080224384,31.761591872478665,3,7311,rare,2,0,5
24.0,24,0,0.00136569046347835,1.141121385423068e-05,176.7685457948568,0.93,164.39474758921685,74.3338272584278,29.0,6011446.602562021,27.03236156474063,34.59533471681034,47,7316,rare,7,0,8
24.0,24,0,0.0014455689604579648,1.141121385423068e-05,175.28831637194946,0.931,163.19342254228496,51.11589778953759,30.0,3905558.8108815486,0.42008440584182427,20.44401242338091,38,7317,rare,8,0,1
24.0,24,0,0.0010347652617056604,1.141121385423068e-05,184.08938287577743,0.928,170.83494730872147,67.06019975955967,28.0,5281686.690242231,17.670767706490125,24.294293386269267,7,7310,rare,1,0,11
24.0,24,0,0.0013542792496241195,1.141121385423068e-05,176.98767763992254,0.93,164.59854020512796,53.56491235198363,34.0,3905751.5481811096,1.246315334408233,17.641150783357322,12,7316,rare,7,0,2
24.0,24,0,0.0012744007526445046,1.141121385423068e-05,178.5799441028928,0.93,166.0793480156903,53.23897994155345,30.0,4039140.637074169,2.4925669833526856,18.39756033561798,8,7317,rare,8,0,1
24.0,24,0,0.0010461764755598912,1.141121385423068e-05,183.7974974189984,0.928,170.56407760483052,90.37286084023874,25.0,7469023.485835892,33.51523196572131,46.25484440669835,51,7309,rare,0,0,10
24.0,24,0,0.0012401671110818127,1.141121385423068e-05,179.29564275673798,0.93,166.74494776376633,72.62499339102658,27.0,5376893.856417197,25.315427491364602,20.50849451886851,34,7309,rare,0,0,12
24.0,24,0,0.0009206531231633535,1.141121385423068e-05,187.21203608113436,0.928,173.73276948329269,77.56821996920037,29.0,5542059.519805032,16.365564334782313,25.086361036602955,4,7311,rare,2,0,8
24.0,24,0,0.001114643758685275,1.141121385423068e-05,182.11399688854306,0.929,169.1839031094565,45.739455377594226,33.0,3993451.186667607,1.4697695182431179,16.000993513720886,19,7312,rare,3,0,1
24.0,24,0,0.0014683913881664262,1.141121385423068e-05,174.88175368881804,0.931,162.8149126842896,50.64612744306891,30.0,3872934.230676938,0.03139597995315908,20.48325607638856,32,7317,rare,8,0,1
24.0,24,0,0.000943475550871815,1.141121385423068e-05,186.55533599247207,0.928,173.12335180101408,66.41605714313175,27.0,5066593.063400629,16.005579763221203,19.501508504253966,16,7317,rare,8,0,1
24.0,24,0,0.001160288614102198,1.141121385423068e-05,181.05159677104857,0.929,168.19693340030412,59.43880118106214,25.0,4420598.278038123,3.1717450591629746,18.034355836148006,54,7315,rare,6,0,6
24.0,24,0,0.001011942833997199,1.141121385423068e-05,184.68347136044582,0.928,171.38626142249373,69.59471527353674,28.0,4986491.743149915,11.097333368254963,23.564142617201025,30,7309,rare,0,0,11
24.0,24,0,0.0010689989032683523,1.141121385423068e-05,183.22368317669088,0.929,170.21480167114584,85.1464377413636,27.0,6005129.939798533,23.08761379488496,31.22266150359006,25,7318,rare,9,0,6
24.0,24,0,0.0008407746261837388,1.141121385423068e-05,189.65713189267473,0.927,175.81216126450948,58.13553295335717,31.0,4446924.991055685,0.42008440584182427,20.44401242338091,38,7310,rare,1,0,1
24.0,24,0,0.000977709192434507,1.141121385423068e-05,185.60174946844387,0.928,172.23842350671592,83.14820880354964,25.0,6606268.800220112,30.592504421209725,32.617286442167256,11,7313,rare,4,0,11
24.0,24,0,0.001228755897227582,1.141121385423068e-05,179.5389430740137,0.93,166.97121705883276,56.736561434985084,33.0,4161162.121283216,4.089729105816521,17.978193707574427,33,7316,rare,7,0,11
24.0,24,0,0.0013086343942071968,1.141121385423068e-05,177.88468467738795,0.93,165.4327567499708,51.476430709010245,25.0,4004462.6093383553,0.03139597995315908,20.48325607638856,32,7315,rare,6,0,1
24.0,24,0,0.0008293634123295082,1.141121385423068e-05,190.02679427500678,0.927,176.1548382929313,62.949332935710906,30.0,4482874.104701735,0.03139597995315908,20.48325607638856,32,7313,rare,4,0,1
24.0,24,0,0.0014569801743121956,1.141121385423068e-05,175.08416400381867,0.931,163.0033566875552,48.61792109621319,31.0,3692572.4852112387,0.021124485294171307,15.746039811589254,18,7317,rare,8,0,12
24.0,24,0,0.0008179521984752775,1.141121385423068e-05,190.40198481972683,0.927,176.50263992788678,75.80853292693544,28.0,5431721.802191074,12.477280596286336,25.9786786770101,48,7309,rare,0,0,10
24.0,24,0,0.0010005316201429683,1.141121385423068e-05,184.9858258145788,0.928,171.66684635592912,86.83259095330774,24.0,7508066.829204469,33.51523196572131,46.25484440669835,51,7317,rare,8,0,10
24.0,24,0,0.0011831110418106592,1.141121385423068e-05,180.5369957909161,0.929,167.71886908976109,58.945278559217726,30.0,4239030.435791945,4.089729105816521,17.978193707574427,33,7313,rare,4,0,11
24.0,24,0,0.001479802602020657,1.141121385423068e-05,174.68105864450624,0.931,162.6280655980353,50.91379969372569,30.0,4796193.578541961,18.161677598647366,17.327278630057563,1,7312,rare,3,0,5
24.0,24,0,0.0012515783249360433,1.141121385423068e-05,179.05473783365116,0.93,166.5209061852956,48.52757199142275,32.0,4380727.307252596,9.439444176858354,16.687219647214587,41,7312,rare,3,0,3
24.0,24,0,0.001262989538790274,1.141121385423068e-05,178.8161855076342,0.93,166.29905252209983,63.165823089695195,31.0,4744753.510474485,16.005579763221203,19.501508504253966,16,7314,rare,5,0,1
24.0,24,0,0.0013999241050410421,1.141121385423068e-05,176.12290420282932,0.931,163.9704238128341,66.26304586734032,30.0,4992841.227214578,15.146426596470445,23.200894772623307,36,7314,rare,5,0,6
24.0,24,0,0.0010575876894141217,1.141121385423068e-05,183.50895416016692,0.929,170.4798184147951,58.337230034198235,30.0,4099669.1433233568,1.4697695182431179,16.000993513720886,19,7309,rare,0,0,1
24.0,24,0,0.001297223180352966,1.141121385423068e-05,178.11423273025218,0.93,165.64623643913453,79.28676121067365,26.0,6110144.384828747,27.454796196848182,29.7155834712464,22,7313,rare,4,0,6
24.0,24,0,0.0011032325448310444,1.141121385423068e-05,182.38683633739163,0.929,169.43737095743683,65.51799569340022,31.0,4877641.323059169,9.2401720951311,24.83762120031193,58,7314,rare,5,0,10
24.0,24,0,0.0012858119664987354,1.141121385423068e-05,178.34597302628268,0.93,165.8617549144429,67.67351110200958,24.0,5005552.703912522,13.04159450488545,24.252808571624264,45,7315,rare,6,0,8
24.0,24,0,0.0011374661863937366,1.141121385423068e-05,181.57711930534026,0.929,168.68514383466112,66.8675963335627,31.0,5076223.310012644,18.161677598647366,17.327278630057563,1,7316,rare,7,0,5
24.0,24,0,0.0013771016773325808,1.141121385423068e-05,176.5513943735325,0.931,164.36934816175878,78.26647891702713,23.0,5882735.838949527,26.78114826779445,24.414372785429563,46,7315,rare,6,0,8
24.0,24,0,0.0013428680357698887,1.141121385423068e-05,177.2088230517929,0.93,164.8042054381674,55.54582397473246,31.0,4315226.839994629,9.439444176858354,16.687219647214587,41,7310,rare,1,0,3
24.0,24,0,0.0011945222556648898,1.141121385423068e-05,180.2836620443745,0.929,167.4835220392239,80.43264578913714,26.0,6133337.033952132,24.82452064219325,36.68679210828107,59,7309,rare,0,0,10
24.0,24,0,0.0008521858400379695,1.141121385423068e-05,189.29284285030087,0.927,175.47446532222892,78.4177187425833,26.0,5888739.82513395,21.86576136151834,22.44623462143921,43,7317,rare,8,0,6
24.0,24,0,0.0009320643370175842,1.141121385423068e-05,186.88151754904058,0.928,173.42604828550967,80.75326857359936,25.0,6393745.298257288,24.82452064219325,36.68679210828107,59,7317,rare,8,0,10
24.0,24,0,0.0014113353188952727,1.141121385423068e-05,175.91150306504292,0.931,163.77360935355497,72.41488884300732,28.0,6012192.410887014,27.03236156474063,34.59533471681034,47,7314,rare,5,0,8
24.0,24,0,0.0010233540478514296,1.141121385423068e-05,184.3846826912113,0.928,171.1089855374441,69.54279046142315,30.0,4845898.276590381,6.985365928538363,23.041028711536132,5,7311,rare,2,0,9
24.0,24,0,0.0008635970538922002,1.141121385423068e-05,188.93377866118962,0.927,175.1416128189228,56.62958351957733,24.0,5463509.762655254,17.670767706490125,24.294293386269267,7,7312,rare,3,0,11
