EventID,Duration,TimeStep,Region,Area,Increments
5388,720,30,Murray Basin,2500,0.76,1.65,4.91,8.82,4.2,4.74,2.68,1.32,2.81,3.44,4.41,5.78,5.46,2.42,3.07,7.35,2.65,4.74,5.49,6.27,5.94,7.34,2.22,1.53
5389,720,30,Murray Basin,2500,3.14,3.63,3.62,3,4.61,3.6,2.78,2.78,1.56,2.19,4.89,7.17,8.62,5.5,3.85,4.2,4.29,5.82,6.83,5.73,4.79,3.02,2.05,2.33
5390,720,30,Murray Basin,2500,3.01,1.82,4,5.82,6.04,7.62,5.86,4.81,4.07,4.57,4.4,5.72,4.92,5.08,4.73,5.32,4.85,3.14,2.44,3.19,1.85,4.62,1.47,0.65
5391,720,30,Murray Basin,2500,2.36,3.4,3.58,4.01,4.49,4.26,4.75,4.57,4.31,5.19,5.59,3.78,4.5,5.19,3.96,5.23,6.09,5.21,5.4,6.71,4.24,2.13,0.58,0.47
5392,720,30,Murray Basin,2500,3.27,3.54,4.31,3.79,3.89,3.68,4.04,4.89,5.28,3.59,6.34,4.57,5.93,5.18,4.22,3.36,2.91,3.83,4,3.78,3.7,4.92,5.02,1.96
5393,720,30,Murray Basin,2500,2.88,3.49,6.38,7.44,7.33,6.62,5.27,5.29,5.84,3.89,3.85,5.07,6.06,5.67,4.69,4.08,2.83,1.55,0.99,0.52,0.99,2.59,3.39,3.29
5394,720,30,Murray Basin,2500,0.7,0.95,6.81,10.43,2.6,1.97,1.31,0.35,0.19,0.31,0.23,0.93,2.8,4.93,16.56,21.51,3.97,3.03,3.03,2.88,8.33,3.06,2.84,0.28
5395,720,30,Murray Basin,2500,3.32,2.7,2.52,2.84,2.72,2.84,3.17,4.21,5.91,6.22,4.81,4.59,4.34,5,4.08,4.17,4.63,5.66,4.42,5.12,4.73,3.17,4.24,4.59
5396,720,30,Murray Basin,2500,2.32,2.18,2.35,3.34,5.64,7.47,6.69,7.82,6.99,2.25,1.94,8.64,5.27,1.86,0.75,2.42,2.71,4.51,3,5.2,5.16,4.44,3.54,3.51
5397,720,30,Murray Basin,5000,1.97,1.93,2.78,2.53,2.63,3.18,3.55,4.55,4.87,5.5,6.27,6.96,6.58,6.19,5.63,5.17,5.62,4.33,4.08,5.27,4.02,2.94,2.13,1.32
5398,720,30,Murray Basin,5000,3.09,2.2,2.85,2.23,3.24,2.85,1.68,2.45,2.11,2.77,2.18,3.18,3.31,3.27,3.81,4.96,5.43,8.38,11.57,8.6,4.75,4.59,5.06,5.44
5399,720,30,Murray Basin,5000,0,0,0.19,0.11,1.22,7.13,1.71,7.78,4.07,10.13,19.84,4.32,6.24,3.48,3.09,8.97,13.38,5.45,2.52,0.3,0.01,0.03,0.03,0
5400,720,30,Murray Basin,5000,1.73,1.83,4.24,7.21,2.42,3.02,1.91,1.4,2.18,4.07,5.45,6.37,6.97,4,4.7,7.22,4.87,4.25,5.41,4.45,4.78,6.23,2.83,2.46
5401,720,30,Murray Basin,5000,2.72,2.52,2.42,2.74,2.63,3.15,3.21,3.74,4.22,4.18,4.59,4.61,4.04,5.41,5.4,4.56,4.6,5.87,5.29,5.35,4.91,4.33,4.47,5.04
5402,720,30,Murray Basin,5000,3.64,3.58,5.49,4.25,3.38,3.26,2.02,2.52,5.17,7.39,8.89,6.12,5.17,4.77,4.59,5.68,6.37,5.05,3.99,2.79,1.94,2,1.43,0.51
5403,720,30,Murray Basin,5000,3.71,4.02,3.72,3.97,5.99,4.89,5.58,4.47,3.68,4.65,3.95,7.57,5.99,4.63,3.07,1.75,2.26,5.2,6.39,4.65,2.7,2.62,1.96,2.58
5404,720,30,Murray Basin,5000,3.07,3.63,4.05,3.91,3.62,3.24,3.86,4.92,5.6,3.69,6.33,4.35,5.38,4.69,4.18,3.48,3.03,3.81,3.96,3.83,4.09,5.9,5.11,2.27
5405,720,30,Murray Basin,5000,1.82,2.15,3.01,2.47,2.4,2.96,2.26,1.99,3.36,3.76,5.06,5.69,6.11,5.23,4.77,4.6,4.8,4.49,5.03,6.17,6.57,6.1,5.24,3.96
5406,720,30,Murray Basin,5000,2.43,2.4,2.87,5.33,8.61,5.28,4.8,7.57,4.39,5.95,6.75,4.66,2.27,0.99,2.11,4.16,4.26,4.7,0.52,0.29,8.45,3.64,4.83,2.74
5407,720,30,Murray Basin,10000,2.79,2.09,2.59,2.19,3.64,3.01,1.88,2.39,2.25,2.6,2.48,3.3,3.26,3.68,3.57,4.76,5.11,8.5,10.89,8.06,4.62,4.84,5.29,6.21
