Event ID,Region,Region (source),Burst Duration (min),Burst Loading,Original Burst Depth (mm),AEP Window,AEP (source) (%),Burst Start Date,Burst End Date,DB Event Reference No.,DB Pluviograph Reference No.,Offical Gauge,Lat,Long
2818,Central Slopes,Central Slopes,8640,2,132.2,frequent,18.6379,1/11/2004 16:15,1/17/2004 16:10,30263,400,qcd_041139,-28.1672,150.6475
2819,Central Slopes,Central Slopes,8640,2,139.8,frequent,19.3022,1/28/2001 16:45,2/3/2001 16:40,31110,412,qcd_042016,-27.3411,150.0619
2821,Central Slopes,Central Slopes,8640,2,128.19,frequent,30.1009,1/19/1976 11:40,1/25/1976 11:35,31836,421,qcd_043020,-26.4888,147.9777
2822,Central Slopes,Central Slopes,8640,2,122.63,frequent,31.6449,12/17/1975 18:25,12/23/1975 18:20,31109,412,qcd_042016,-27.3411,150.0619
2823,Central Slopes,Central Slopes,8640,3,144,frequent,15.6126,9/19/2010 16:25,9/25/2010 16:20,30159,399,qcd_041122,-28.5725,150.7542
2824,Central Slopes,Central Slopes,8640,3,138.8,frequent,17.5474,12/5/2004 0:50,12/11/2004 0:45,33772,447,qcd_054102,-30.3735,150.6723
2551,Central Slopes,Central Slopes,8640,3,157.39,intermediate,8.4947,10/19/1955 9:10,10/25/1955 9:05,34257,451,qcd_055024,-31.0261,150.2687
2583,Central Slopes,Central Slopes,8640,2,187.65,intermediate,7.4554,1/28/2001 13:55,2/3/2001 13:50,74922,1252,qcd_416023_77,-29.2913,151.9245
2776,Central Slopes,Central Slopes,8640,2,149.43,intermediate,13.708,11/15/1995 13:00,11/21/1995 12:55,30536,403,qcd_041359,-27.4034,151.7413
2801,Central Slopes,Central Slopes,8640,2,138.22,intermediate,13.3151,12/4/2004 21:20,12/10/2004 21:15,76036,1282,qcd_419084_77,-31.0352,150.3339
2802,Central Slopes,Central Slopes,8640,2,139.99,intermediate,12.9382,1/11/2004 7:25,1/17/2004 7:20,75164,1259,qcd_416057_77,-29.8137,151.2636
2803,Central Slopes,Central Slopes,8640,3,149.98,intermediate,13.4574,3/9/1956 1:25,3/15/1956 1:20,41431,536,qcd_063253,-33.3167,149.05
2805,Central Slopes,Central Slopes,8640,3,203,intermediate,4.4948,1/5/2011 16:20,1/11/2011 16:15,30432,402,qcd_041175,-28.6217,151.9533
2807,Central Slopes,Central Slopes,8640,3,185.8,intermediate,4.2194,11/14/2000 7:30,11/20/2000 7:25,34666,456,qcd_055302,-31.3556,151.1358
2810,Central Slopes,Central Slopes,8640,3,156.5,intermediate,8.6918,11/16/1950 2:05,11/22/1950 2:00,34261,451,qcd_055024,-31.0261,150.2687
2812,Central Slopes,Murray Basin,8640,3,146.78,intermediate,3.4623,4/6/1974 16:40,4/12/1974 16:35,44816,581,qcd_072099,-35.9111,148.2167
2289,Central Slopes,Central Slopes,8640,3,1132.21,rare,0.0056,4/30/1996 15:45,5/6/1996 15:40,110846,1782,qcd_540007_66,-28.2356,152.48
2649,Central Slopes,Murray Basin,8640,2,154.36,rare,2.0622,4/6/1974 15:15,4/12/1974 15:10,44947,582,qcd_072150,-35.1583,147.4575
2711,Central Slopes,Murray Basin,8640,2,233.71,rare,1.2001,6/6/1995 2:45,6/12/1995 2:40,71855,1177,qcd_403233_74,-36.7215,146.882
2721,Central Slopes,Murray Basin,8640,2,146.31,rare,2.2048,7/10/1964 23:15,7/16/1964 23:10,44669,579,qcd_072060,-36.2254,148.1431
2734,Central Slopes,East Coast (South),8640,3,392.89,rare,0.4541,6/8/1967 0:10,6/14/1967 0:05,35463,467,qcd_057056,-30.75,152.0667
2757,Central Slopes,Central Slopes,8640,3,225.2,rare,2.1938,1/5/2011 11:55,1/11/2011 11:50,30538,403,qcd_041359,-27.4034,151.7413
2762,Central Slopes,Murray Basin,8640,2,230.68,rare,2.4381,4/13/1956 19:00,4/19/1956 18:55,49002,625,qcd_083033,-37.5696,146.2541
2780,Central Slopes,Central Slopes,8640,3,189,rare,2.8478,1/11/2004 8:45,1/17/2004 8:40,34484,453,qcd_055136,-30.9672,151.3451
2786,Central Slopes,East Coast (South),8640,3,293.8,rare,0.5666,1/28/2001 10:45,2/3/2001 10:40,35780,470,qcd_057103,-30.0093,152.0101
2795,Central Slopes,East Coast (South),8640,3,369.6,rare,0.6455,1/5/2011 16:45,1/11/2011 16:40,35365,465,qcd_056202,-28.9776,152.1552
2770,Central Slopes,Central Slopes,10080,2,116.8,frequent,34.8585,2/10/2009 18:35,2/17/2009 18:30,33776,447,qcd_054102,-30.3735,150.6723
2772,Central Slopes,Central Slopes,10080,2,113,frequent,31.2328,11/12/2000 12:15,11/19/2000 12:10,34724,457,qcd_055327,-31.1259,150.8323
2820,Central Slopes,Central Slopes,10080,3,141,frequent,19.0382,1/27/2001 20:15,2/3/2001 20:10,31110,412,qcd_042016,-27.3411,150.0619
2869,Central Slopes,Central Slopes,10080,1,90.35,frequent,51.1726,7/21/1950 5:00,7/28/1950 4:55,34260,451,qcd_055024,-31.0261,150.2687
2870,Central Slopes,Central Slopes,10080,1,95.01,frequent,52.5849,11/2/2004 13:50,11/9/2004 13:45,75911,1279,qcd_419035_77,-31.2711,150.9158
2871,Central Slopes,Central Slopes,10080,1,87.4,frequent,59.8195,6/25/2003 16:45,7/2/2003 16:40,32238,427,qcd_043109,-28.0489,148.5942
2872,Central Slopes,Central Slopes,10080,2,139.4,frequent,21.1044,1/10/2004 15:45,1/17/2004 15:40,35072,459,qcd_056018,-29.7752,151.0819
2873,Central Slopes,Central Slopes,10080,2,117.97,frequent,33.9074,1/24/1971 20:15,1/31/1971 20:10,33578,444,qcd_053048,-29.4819,149.8383
2874,Central Slopes,Central Slopes,10080,3,138.62,frequent,20.0657,2/7/1988 10:05,2/14/1988 10:00,29870,394,qcd_041060,-28.0092,151.5861
2875,Central Slopes,Central Slopes,10080,3,99.45,frequent,34.2885,3/27/1989 1:20,4/3/1989 1:15,41785,540,qcd_065035,-32.5059,148.9708
2400,Central Slopes,Central Slopes,10080,3,171.82,intermediate,4.5846,1/7/2004 16:05,1/14/2004 16:00,75196,1261,qcd_416059_77,-29.8065,151.4197
2754,Central Slopes,Central Slopes,10080,2,209.27,intermediate,3.8753,2/7/1973 11:40,2/14/1973 11:35,41311,534,qcd_063108,-33.7167,149.8667
2779,Central Slopes,Central Slopes,10080,3,164.33,intermediate,9.8716,1/24/1978 23:25,1/31/1978 23:20,33774,447,qcd_054102,-30.3735,150.6723
2804,Central Slopes,Central Slopes,10080,3,178.24,intermediate,5.9336,3/8/1956 8:20,3/15/1956 8:15,41431,536,qcd_063253,-33.3167,149.05
2808,Central Slopes,Central Slopes,10080,3,195,intermediate,3.5392,11/13/2000 7:35,11/20/2000 7:30,34666,456,qcd_055302,-31.3556,151.1358
2811,Central Slopes,Central Slopes,10080,3,171.34,intermediate,6.2308,11/15/1950 14:05,11/22/1950 14:00,34261,451,qcd_055024,-31.0261,150.2687
2858,Central Slopes,Murray Basin,10080,2,155.81,intermediate,3.7281,1/30/1973 12:10,2/6/1973 12:05,54011,687,qcd_088023,-37.2313,145.9124
2861,Central Slopes,Murray Basin,10080,3,120.44,intermediate,9.0661,11/29/1995 14:00,12/6/1995 13:55,70971,1160,qcd_401009_77,-35.9256,148.0999
2865,Central Slopes,Murray Basin,10080,2,164.17,intermediate,9.476,6/27/1980 9:10,7/4/1980 9:05,48886,624,qcd_083031,-36.7513,146.4156
2867,Central Slopes,Murray Basin,10080,2,120.18,intermediate,9.8124,11/5/1970 16:35,11/12/1970 16:30,44948,582,qcd_072150,-35.1583,147.4575
2610,Central Slopes,Central Slopes,10080,3,228.48,rare,1.156,1/10/2004 8:15,1/17/2004 8:10,75703,1274,qcd_419016_77,-31.0598,151.1265
2722,Central Slopes,Murray Basin,10080,1,154.5,rare,1.5358,7/10/1964 13:55,7/17/1964 13:50,44669,579,qcd_072060,-36.2254,148.1431
2735,Central Slopes,East Coast (South),10080,3,453.15,rare,0.1591,6/7/1967 4:20,6/14/1967 4:15,35463,467,qcd_057056,-30.75,152.0667
2787,Central Slopes,East Coast (South),10080,2,301.4,rare,0.4944,1/28/2001 10:35,2/4/2001 10:30,35780,470,qcd_057103,-30.0093,152.0101
2796,Central Slopes,East Coast (South),10080,3,376.2,rare,0.5969,1/5/2011 13:20,1/12/2011 13:15,35365,465,qcd_056202,-28.9776,152.1552
2825,Central Slopes,Central Slopes,10080,3,208.66,rare,1.5541,3/8/1956 21:30,3/15/1956 21:25,40642,527,qcd_062026,-32.8079,149.977
2829,Central Slopes,Murray Basin,10080,3,215.74,rare,2.7843,5/23/1999 19:40,5/30/1999 19:35,71509,1170,qcd_403205_74,-36.7267,146.9567
2834,Central Slopes,East Coast (South),10080,2,334.54,rare,2.6214,2/2/1990 3:50,2/9/1990 3:45,42727,552,qcd_067033,-33.6022,150.7794
2839,Central Slopes,East Coast (North),10080,1,958.57,rare,0.6531,12/28/1990 16:35,1/4/1991 16:30,110012,1764,qcd_533011_66,-21.4797,148.8283
2854,Central Slopes,East Coast (North),10080,1,595.23,rare,1.0865,5/1/1996 0:05,5/8/1996 0:00,26738,351,qcd_040223,-27.4178,153.1142
