EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,180,15,Central Slopes,frequent,1.69,7.35,16.64,16.53,11.3,6.43,10.27,4.56,7.35,11.25,3.41,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,180,15,Central Slopes,frequent,13.69,20.94,10.47,5.24,8.38,9.95,3.79,0.88,11.58,6.74,4.8,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,180,15,Central Slopes,frequent,6.43,11.59,10.73,12.02,18.03,9.44,11.59,5.58,2.15,3,5.15,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,180,15,Central Slopes,frequent,16.03,5.6,20.9,8.21,4.48,0,0,20.9,9.33,7.09,7.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,180,15,Central Slopes,frequent,6.5,7.79,9.42,11.69,5.19,10.06,7.47,8.12,9.74,4.87,7.79,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,180,15,Central Slopes,frequent,9.78,7.18,1.63,19.54,12.7,4.56,10.42,15.96,4.23,3.58,5.21,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,180,15,Central Slopes,frequent,8.28,6.75,8.59,9.82,6.13,7.67,8.59,14.42,10.43,6.44,6.44,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,180,15,Central Slopes,frequent,6.6,11.02,11.98,7.18,8.5,8.2,5.94,9.46,10.25,8.37,6.28,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,180,15,Central Slopes,frequent,3.59,3.28,2.74,16.05,10.53,5.1,5.07,4.93,4.11,4.76,17.1,22.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,180,15,Central Slopes,frequent,3.23,6.07,5.67,1.62,1.21,2.43,2.83,12.15,11.34,14.98,27.13,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,180,15,Central Slopes,intermediate,17.52,8.77,0.55,0,0,1.37,13.42,9.32,21.1,15.07,11.51,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,180,15,Central Slopes,intermediate,15.9,7.36,12.92,17.61,10.84,7.37,12.7,1.86,2.36,0.56,1.26,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,180,15,Central Slopes,intermediate,9.53,9.3,16.23,10.42,10.38,7.78,5.66,6.72,5.54,3.58,7.59,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,180,15,Central Slopes,intermediate,10.68,4.41,13.27,17.08,7.53,4.89,2.24,3.75,4.58,12.52,6.74,12.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,180,15,Central Slopes,intermediate,8.46,15.11,18.02,8.38,1.25,5.08,7.85,12.13,7.47,6.46,5.58,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,180,15,Central Slopes,intermediate,4.12,4.13,9.08,16.23,11.84,17.33,16.09,7.63,4.87,6.47,2.11,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,180,15,Central Slopes,intermediate,4.17,8.66,3.61,19.49,10.83,6.84,7.58,9.24,5.2,6.14,7.94,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,180,15,Central Slopes,intermediate,10.48,8.82,6.02,6.42,7.67,11.38,8.23,3.22,2.59,3.82,9.21,22.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,180,15,Central Slopes,intermediate,7.14,3.42,7.99,3.94,6.77,16.39,8.17,10.61,9.98,7.04,6.08,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,180,15,Central Slopes,intermediate,2.66,2.37,3.86,6.53,0.89,1.19,7.12,12.17,12.46,21.96,22.26,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,180,15,Central Slopes,rare,4.93,17.3,5.92,9.13,17.92,7.58,6.15,7.23,7.29,4.6,5.96,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,180,15,Central Slopes,rare,21.1,4.51,2.4,0.03,0.03,0.03,0.03,8.58,12.94,10.18,19.9,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,180,15,Central Slopes,rare,2.86,2.78,8.37,1.58,1.89,4.81,15.21,18.42,13.78,12.83,10.35,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,180,15,Central Slopes,rare,2.54,11.68,9.39,10.15,10.66,23.1,12.94,4.82,0.25,1.78,5.08,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,180,15,Central Slopes,rare,14.69,12.6,20.48,13.25,14.1,7.68,2.99,0.1,1.58,2.62,9.39,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,180,15,Central Slopes,rare,7.97,6.64,9.29,7.19,2.54,7.96,17.7,17.26,1.99,6.42,9.29,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,180,15,Central Slopes,rare,11.96,9.26,11.43,14.46,11.9,6.8,12.47,6.8,5.67,5.29,2.64,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,180,15,Central Slopes,rare,17.45,15.09,15.73,14.22,9.27,4.53,1.29,0.65,7.76,4.74,2.16,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,180,15,Central Slopes,rare,3.67,12.07,6.62,9.78,9.76,3.5,12.76,13.6,7.08,7.42,3.02,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,180,15,Central Slopes,rare,3.8,5.89,5.46,7.24,6.03,8.85,16.35,5.6,12.56,5.69,6.04,16.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,270,15,Central Slopes,frequent,2.19,1.26,2.52,7.86,19.5,10.69,8.18,12.26,8.81,4.72,3.46,2.52,1.57,0.94,1.26,6.6,3.46,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,270,15,Central Slopes,frequent,20.81,9.73,3.02,4.7,15.77,11.74,4.36,4.36,1.68,1.01,2.68,2.35,2.35,1.34,2.01,3.36,3.36,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,270,15,Central Slopes,frequent,2.6,10.01,14.45,30.74,2.96,2.59,0.37,3.33,1.85,5.19,5.19,2.96,3.7,1.85,2.96,1.48,3.33,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,270,15,Central Slopes,frequent,4.88,9.47,9.09,9,9.21,7.18,10.63,5.3,4.75,4.99,3.59,4.27,3.74,4.42,1.37,1.33,3.7,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,270,15,Central Slopes,frequent,25.63,11.97,5.98,2.09,0.85,0.92,0.43,2.34,1.54,2.12,2.43,1.83,0.62,2.55,3.37,7.69,7.13,20.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,270,15,Central Slopes,frequent,22.62,8.52,0,3.28,7.87,2.95,1.64,0,0.33,1.64,12.13,14.43,12.79,4.26,2.3,2.62,1.31,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,270,15,Central Slopes,frequent,2.57,0.86,0.57,2.01,2.87,1.43,0.57,0.86,18.05,22.06,5.44,6.02,6.59,9.46,6.88,6.02,5.73,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,270,15,Central Slopes,frequent,4.74,5.2,4.67,4.46,7.67,9.35,4.17,6.19,5.59,6.51,6.44,3.8,4.63,7.02,3.95,6.7,4.11,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,270,15,Central Slopes,frequent,9.28,4.84,27.62,4.33,0.58,0,0,0,0,0,0,0,0,0,0,19.22,16.9,17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,270,15,Central Slopes,frequent,6.07,2.13,2.74,4.56,3.95,3.04,3.04,3.65,7.9,5.17,9.12,8.81,5.17,3.95,4.56,7.29,11.25,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,270,15,Central Slopes,intermediate,10.11,2.98,10.69,19.6,7.72,3.56,4.16,3.37,3.96,3.56,3.17,2.57,3.96,1.78,5.35,6.93,1.98,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,270,15,Central Slopes,intermediate,4.93,2.38,7.13,13.58,2.04,12.22,11.55,10.19,4.07,6.11,4.07,2.72,1.36,0,1.45,1.26,8.15,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,270,15,Central Slopes,intermediate,3.87,9.7,6.09,7.2,2.77,6.37,16.07,3.6,3.32,3.88,5.82,5.82,9.97,1.11,6.37,1.94,4.99,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,270,15,Central Slopes,intermediate,8.12,8.45,11.52,10.75,7.68,5.38,2.3,0,0.65,10.89,9.6,5.76,7.68,4.15,1.54,1.87,1.54,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,270,15,Central Slopes,intermediate,6.01,0.95,0.32,9.18,2.22,2.22,8.86,3.16,8.86,20.25,3.48,5.38,6.01,6.65,5.06,3.8,3.16,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,270,15,Central Slopes,intermediate,1.98,2.96,4.28,5.26,6.91,6.58,13.16,14.14,13.82,5.59,4.28,4.93,4.28,2.96,3.62,1.97,1.64,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,270,15,Central Slopes,intermediate,10.41,9.77,7.93,2.08,5.75,2.71,8.48,3.89,12.29,4.54,1.19,1.92,2.98,5.21,1.9,9.34,7.45,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,270,15,Central Slopes,intermediate,1.29,5.21,3.7,3.91,4.35,7.61,6.96,8.91,3.48,3.7,10.22,7.17,6.74,10,6.09,4.35,3.7,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,270,15,Central Slopes,intermediate,14.52,5.79,0.41,0.91,1.7,0.95,0.91,0.97,12.56,6.14,0,0.34,0.27,26.23,22.12,4.05,1.56,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,270,15,Central Slopes,intermediate,4.74,1.68,2.51,1.49,4.98,6.06,0.71,1.33,2.7,3.94,0.39,1.32,2.44,0.51,16.41,21.48,20.61,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,270,15,Central Slopes,rare,6.23,1.5,3.49,4.55,5.11,12.77,9.97,4.05,2.65,5.14,1.71,7.32,2.8,0.77,0.51,14.92,12.15,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,270,15,Central Slopes,rare,1.7,2.01,6.39,5.92,7.32,3.39,8.06,11.65,13.14,6.02,4.93,4.57,8.87,5.06,5.54,2.73,1.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,270,15,Central Slopes,rare,5.51,10.02,18.52,2.84,2.46,3.42,8.06,5.32,6.29,4.45,1.69,6.74,8.64,1.05,5.48,4.79,2.73,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,270,15,Central Slopes,rare,1.86,3.19,3.51,3.91,3.71,4.79,3.01,4.65,4.32,5.72,4.77,6.99,12.92,4.42,9.93,4.5,4.77,13.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,270,15,Central Slopes,rare,20.68,16.02,4.42,10.13,1.69,3.35,0.69,0,0.26,0,0,5.82,8.37,12.49,10.31,1.26,1.68,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,270,15,Central Slopes,rare,13.05,15.32,9.23,3.15,6.31,4.73,7.21,8.11,4.73,3.38,2.93,3.6,2.48,2.03,2.93,3.83,3.38,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,270,15,Central Slopes,rare,0.06,0.06,9.25,15.19,8.14,19.54,8.68,5.43,0.54,0.79,0.29,1.09,3.8,10.31,2.17,1.09,8.14,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,270,15,Central Slopes,rare,7.77,9.98,3.73,7.68,1.61,2.35,4.59,6.65,7.87,7.35,6.34,6.8,7.4,7.46,3.24,2.94,2.84,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,270,15,Central Slopes,rare,2.87,11.32,5.35,3.74,7.2,6.31,4.08,4.57,3.4,3.31,8.01,17.97,7.83,2.01,1.03,0.82,0.81,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,270,15,Central Slopes,rare,2.42,7.35,1.95,15.48,6.84,2.85,0.41,0.66,0.1,0.03,2.42,6.13,4.31,12.23,11.07,15.79,9.38,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,360,15,Central Slopes,frequent,4.99,4.02,6.65,5.47,6.46,4.59,3.78,9,7.61,7.16,6.6,3.53,3.53,3.38,3.74,3.18,2.54,2.27,2.33,0.36,1.97,2.69,2.05,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,360,15,Central Slopes,frequent,2.04,7.12,5.78,3.08,6.18,8.99,3.1,2.48,4.05,12.92,5.53,3.65,4.05,3.02,1.64,2.89,4.87,4.18,1.71,4.1,0.98,2.87,1.67,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,360,15,Central Slopes,frequent,4.15,12,6.87,13.71,5.27,3.48,8.14,14.75,7,2.12,1.05,1.44,0.86,0.45,0.38,0.45,0.66,2.32,2.75,3.11,2.71,1.36,2.1,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,360,15,Central Slopes,frequent,15.5,11.43,3.21,11.61,8.34,2.27,2.22,2.77,0.33,1.51,1.93,3.23,1.94,2.25,2.46,4.59,1.88,1.08,0.74,1.36,2.39,1.63,2.87,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,360,15,Central Slopes,frequent,2.86,3.85,11.84,4.11,2.17,1.69,2.04,2.48,3.78,2.5,4.4,7.25,5.87,5.29,5.71,7,0.36,1.68,1.2,2.7,7.01,9.08,2.94,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,360,15,Central Slopes,frequent,4.57,4.93,3.62,1.83,4.57,1.76,1.14,2.15,0.84,6.1,24.05,14.95,5.79,1.41,1.27,0.63,1.04,1.53,3.13,1.06,1.25,1.14,0.58,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,360,15,Central Slopes,frequent,5.24,4.56,3.31,4.22,2.23,5.93,4.32,6.31,3.82,3.13,3.42,2.45,2.26,2.03,2.39,3.73,3.34,2.58,1.68,2.79,3.5,10.17,8.52,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,360,15,Central Slopes,frequent,0.53,0.48,3.35,11.96,1.73,0.1,0.2,0.12,0.15,7.57,10.68,8.66,5.46,3.06,3.45,4.26,4.52,5.07,5.08,8.3,6.3,6.58,1.65,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,360,15,Central Slopes,frequent,1.87,3.45,2.07,1.94,0.61,0.67,2.64,1.57,0.58,0.58,1.72,4.45,7.41,11.11,12.96,10,10.55,6.73,4.21,5.19,2.82,2.52,2.31,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,360,15,Central Slopes,frequent,0.58,0.86,0.86,2.31,2.02,1.44,0.86,1.44,2.31,6.92,2.88,3.46,2.59,3.17,2.88,3.75,2.31,7.49,8.36,2.59,4.03,9.8,22.77,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,360,15,Central Slopes,intermediate,12.26,5.68,9.95,13.57,8.35,5.68,9.78,1.43,1.82,0.43,0.97,7.14,7.64,4.81,0,0,0,0,0,1.12,1.31,1.88,2.66,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,360,15,Central Slopes,intermediate,8.39,18.59,9.71,11.9,2.97,10.89,3.47,0.98,1.73,12.25,2.91,0.28,0.11,0.11,0.11,0.11,1.68,3.87,2.93,3.56,1.68,1.77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,360,15,Central Slopes,intermediate,0.42,6.11,1.08,0,3.82,20.36,3.53,5.44,8.42,4.05,0.41,0,0.94,8.55,12.35,5.58,4.07,1.21,1.9,1.49,2.29,2.56,3.66,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,360,15,Central Slopes,intermediate,4.35,0.7,10.65,5.12,11.53,7.96,1.63,8.82,3.43,1.29,0.85,1.01,2.32,2.28,1.01,3.19,13.97,4.34,2.76,7.46,2.96,1.02,0.27,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,360,15,Central Slopes,intermediate,6.29,3.52,3.22,10.66,11.13,4.15,1.94,0.63,5.9,4.87,5.25,1.51,1.59,0.32,0.24,0.61,5.12,11.63,10.87,2.57,2.97,3.77,0.77,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,360,15,Central Slopes,intermediate,2.13,1.88,0.94,0.94,2.12,6.82,3.53,2.35,0.94,4.94,1.65,6.35,18.12,18.59,6.12,3.06,3.06,4,2.59,2.82,3.76,1.41,1.41,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,360,15,Central Slopes,intermediate,6.61,2.56,2.13,1.71,1.07,5.12,7.46,4.48,3.84,6.82,5.97,12.58,4.9,5.97,4.26,6.61,4.26,2.77,1.49,2.35,1.28,3.2,1.71,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,360,15,Central Slopes,intermediate,0.41,6.31,2.33,4.7,2.88,2.1,1.8,8.71,7.51,8.71,7.51,2.1,4.21,6.91,6.91,6.61,3.61,3.49,0.63,1.17,1.73,3.21,3.73,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,360,15,Central Slopes,intermediate,4.63,1.74,0.95,1.92,2.49,2.68,2.14,0.9,1.14,1.69,1.42,1.03,0.85,7.36,3.56,14.24,12.1,5.69,8.54,3.56,4.27,7.12,3.57,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,360,15,Central Slopes,intermediate,5.7,4.64,1.48,0.21,2.54,3.17,0,3.38,5.5,1.69,5.29,3.81,1.06,0.85,7.4,20.3,15.43,12.05,1.27,0.85,0.21,0.21,1.06,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,360,15,Central Slopes,rare,1.31,6.78,13.12,11.52,1.76,3.31,4.69,5.24,4.76,6.1,2.81,3.09,7.3,4.57,2.81,4.72,3.31,2.2,1.51,0.49,3.92,2.92,1.32,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,360,15,Central Slopes,rare,9.57,11.35,11.99,12.48,5.51,5.83,1.3,0.65,5.19,3.24,1.94,3.57,5.35,3.4,0.16,0.32,0,0,0.32,1.3,7.46,7.13,1.62,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,360,15,Central Slopes,rare,15.3,12.34,6.58,6.18,4.7,2.75,0.77,0.22,0.22,0,0,2.77,6.85,12.46,6.44,3.4,0.77,2.42,2.46,3.16,3.73,3.36,2.36,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,360,15,Central Slopes,rare,1.23,1.23,1.84,1.84,2.25,11.86,13.91,8.38,2.86,5.73,4.29,6.54,7.36,4.29,3.07,2.66,3.27,2.25,1.84,2.66,3.48,3.07,3.27,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,360,15,Central Slopes,rare,2.57,0.1,0.1,2.34,5.7,2.45,10.31,10.34,3.34,0.33,0.75,0.14,0.02,0.18,6.86,2.44,10.09,10.63,13.26,13.48,0.41,0.85,3.14,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,360,15,Central Slopes,rare,13.99,7.17,10.58,2.62,2,6.32,7.47,1.75,1.71,0.93,0.8,0.9,1.1,0.82,0.89,0.74,1.14,1.68,2.59,6.14,7.17,9.34,6.01,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,360,15,Central Slopes,rare,3.81,9.64,4.82,7.83,5.42,3.41,2.01,4.02,7.63,3.82,6.02,3.82,1.2,3.01,3.61,2.41,3.21,8.03,3.82,4.42,3.01,2.01,1.61,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,360,15,Central Slopes,rare,0.15,1.32,11,2.61,1.08,0.86,7.3,2.2,1.9,4.41,4,2.86,0.6,6.68,7.78,6.81,10.87,8.43,6.64,4.68,3.73,2.09,1.59,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,360,15,Central Slopes,rare,0,1.23,7.24,5.56,10.09,14.67,10.12,0.19,0,0,3.19,2.96,1.51,4.44,4.39,4.27,4.64,4.05,3.84,3.46,3.98,5.01,3.89,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,360,15,Central Slopes,rare,2.69,1.6,1.91,2.56,1.5,1.95,1.46,2.78,2.01,5.56,6.57,5.58,2.65,2.91,7.14,5.43,4.28,8.57,7.43,7.62,5.8,7.14,1.34,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,540,30,Central Slopes,frequent,0.84,2.49,6.65,11.63,8.03,12.47,11.08,6.37,7.76,6.65,2.49,3.05,4.71,5.26,3.32,3.88,0.83,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,540,30,Central Slopes,frequent,6.12,6.12,2.94,3.42,1.71,9.29,15.4,17.85,0,0.24,0,0.73,2.44,3.42,6.11,16.38,4.65,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,540,30,Central Slopes,frequent,11.13,7.95,0.53,5.57,5.57,7.96,20.69,12.47,8.75,6.1,1.06,0.27,0.27,0,0.27,0.27,1.06,10.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,540,30,Central Slopes,frequent,6.76,6.53,6.29,7.63,5.56,4.92,6.51,8.79,5.48,7.07,6.51,5.12,3.52,2.43,4.31,5.23,3.81,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,540,30,Central Slopes,frequent,4.87,4.58,6.57,0.57,1.71,3.43,7.43,11.71,11.71,12.57,6.29,5.71,0.86,9.14,1.14,4.29,3.71,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,540,30,Central Slopes,frequent,0.28,0.37,1.93,4.47,4.8,4.28,5.96,10.72,14.2,4.46,1.62,9.17,12.01,8.85,3.59,5.86,5.54,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,540,30,Central Slopes,frequent,5.15,14.4,7.52,4.13,13.85,2.92,1.83,0.36,2.48,3.01,2.78,4.21,1.2,5.32,9.77,13.16,4.36,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,540,30,Central Slopes,frequent,7.28,1.21,1.82,1.52,2.74,0.61,5.17,3.65,4.26,6.69,13.37,7.6,13.68,22.8,3.04,1.22,2.43,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,540,30,Central Slopes,frequent,0.55,4.67,4.95,3.02,0.82,0.82,4.95,11.54,3.85,3.02,5.22,11.81,12.36,7.69,8.52,10.16,4.95,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,540,30,Central Slopes,frequent,18.86,3.14,8.57,0.57,0.57,0,0,5.43,4,0.29,2.86,5.43,6,4,5.14,6.29,19.14,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,540,30,Central Slopes,intermediate,5.04,3.79,4.01,2.74,4.29,2.77,4.06,3,5.5,5.89,12.94,9.85,8.6,9.25,4.37,5.82,4.18,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,540,30,Central Slopes,intermediate,6.94,7.99,14.09,9.45,8.4,7.77,4.62,3.36,2.31,4.2,6.93,1.68,7.98,2.52,1.26,0.84,2.1,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,540,30,Central Slopes,intermediate,12.91,2.58,0.87,0,2.17,3.04,0.33,5.75,3.05,19.08,11.06,3.56,0.75,16.68,7.7,2.48,3.02,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,540,30,Central Slopes,intermediate,8.65,0.76,0.57,0,0.97,4.28,14.15,4.29,3.58,5.14,8.92,10.32,11.2,2.68,3.93,13.14,4.74,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,540,30,Central Slopes,intermediate,9.33,9.61,6.64,6.16,10.11,5.58,3.72,1.69,4.33,5.5,3.67,3.06,4.81,7.2,4.42,5.21,4.41,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,540,30,Central Slopes,intermediate,5.66,10.89,14.92,6.85,6.05,2.82,6.05,3.02,4.23,2.82,2.42,1.81,3.23,11.29,8.06,2.62,1.21,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,540,30,Central Slopes,intermediate,6.18,3.12,2.83,8.07,4.28,6.4,3.19,7.34,7.92,12.3,10.84,4.73,2.93,2.58,3.53,5.13,4.5,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,540,30,Central Slopes,intermediate,7.25,19.89,13.44,0.06,3.46,3.23,0.07,1.34,2.16,0,0.35,4.18,12.39,8.43,15.28,7.87,0.53,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,540,30,Central Slopes,intermediate,26.44,5.08,6.13,2.83,0.73,0.54,2.98,3.38,0.19,0,1.11,2.38,10.67,10.56,9.52,4.92,9.78,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
