EventID,Duration,TimeStep,Region,Area,Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,720,30,Central Slopes,20000,1.31,1.13,0.5,1.63,1.56,0.51,0.9,6.54,7.09,8.97,7.7,8.83,3.92,3.5,4.3,3.17,2.85,5.45,6.39,7.69,4.83,3.86,4.67,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,720,30,Central Slopes,20000,2.74,3.11,3.25,3.99,4.8,6.35,7.08,4.74,3.22,6.14,5.82,4.86,4.59,3.87,3.01,3.82,3.61,3.1,3.68,3.93,3.66,4.58,4.15,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,720,30,Central Slopes,20000,4.03,5.02,3.64,2.6,14.7,17.03,7.71,3.59,2.95,2.49,4.24,2.72,3.81,2.72,3.04,1.44,1.41,2.42,0.5,3.92,4.6,4,1.15,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,720,30,Central Slopes,20000,2.94,3.78,3.56,3.96,3.44,3.84,3.71,3.79,3.96,4.78,4.82,2.98,4.84,4.55,5.41,5.61,5.09,4.53,4.31,4.83,4.09,3.81,3.44,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,720,30,Central Slopes,20000,2.82,1.31,1.76,5.75,3.81,3.33,2.98,4.59,3,4.28,3.55,3.29,2.77,4.01,3.44,5.07,10.03,10.19,11.11,4.88,3.56,2.32,1.44,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,720,30,Central Slopes,20000,5.26,0.99,2.25,1.54,4.34,4.63,2.32,13.32,16.06,3.24,16.63,6.67,5.26,5.03,3.32,2.25,2.1,1.42,1.15,1.07,0.81,0.32,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,720,30,Central Slopes,20000,2.85,2.36,3.13,2.56,3,2.41,2.69,3.33,2.51,3.36,3.77,3.7,4.22,4.07,4.66,4.95,9.63,10.06,6.84,5.65,5.92,2.83,4.41,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,720,30,Central Slopes,20000,3.84,3.07,3.56,3.71,4.66,3.8,4.49,4.4,5.55,5.53,4.04,3.88,5.8,4.81,2.37,2.63,3.46,3.64,5.05,3.67,6.21,4.18,3.46,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,720,30,Central Slopes,20000,2,3.37,2.24,3.03,2.68,2.87,2.87,3.15,4.81,6.33,6.1,8.07,7.78,5.91,5.05,4.56,4.99,4.3,4.61,4.81,3.59,4.12,1.51,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,720,30,Central Slopes,40000,3.04,4.28,3.67,2.63,12.67,13.25,7.43,5.05,3.95,3.62,4.92,3.09,4.66,4.17,3.38,1.58,1.25,2.31,0.93,3.43,3.65,4.29,1.82,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,720,30,Central Slopes,40000,2.88,3.31,3.92,3.75,4.23,3.97,4.45,4.39,4.78,5.21,5.81,6.13,4.6,4.36,4.64,4.48,5.5,4.28,4.91,4.02,3.59,2.12,2.93,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,720,30,Central Slopes,40000,2.36,2.76,2.95,3.5,3.9,2.66,7.5,3.53,3.69,5.61,4.54,3.83,3.56,4.36,3.64,5.36,5.48,4.97,6.01,5.2,5.08,4,3.28,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,720,30,Central Slopes,40000,4.93,2.9,2.22,2.28,2.35,2.1,2.85,2.89,2.59,3.41,3.38,5.17,4.2,4.87,5.89,5.46,9.61,9.96,6.32,4.22,4.17,2.73,4.06,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,720,30,Central Slopes,40000,0.73,1.7,1.68,1.84,4.15,3.84,3.97,4.93,5.49,4.04,7.42,8.38,10.62,5.62,7.3,6.6,5.27,5.9,2.34,1.84,1.84,1.35,1.54,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
