EventID,Duration,TimeStep,Region,Area,Increments
7200,720,30,Southern Slopes (Tasmania),20000,3.49,4.48,6.89,4.6,2.87,3.21,2.87,3.42,3.84,4.63,4.41,7.41,5.84,6.29,4.2,3.84,4.38,5.11,4.2,5.44,4.69,2.84,0.45,0.6
7201,720,30,Southern Slopes (Tasmania),20000,2.51,2.01,2.43,2.64,3.11,2.85,2.9,3.7,3.59,2.39,3.03,3.88,3.14,3.85,4.5,5.55,6.22,6.93,6.11,5.82,7.58,4.8,6.82,3.64
7202,720,30,Southern Slopes (Tasmania),20000,4.06,2.72,2.41,2.8,2.51,4.64,6.75,5.53,5.28,4.94,5.06,4.67,4.48,4.53,3.85,4.71,4.03,3.7,3.84,4.24,4.24,3.7,3.73,3.58
7203,720,30,Southern Slopes (Tasmania),20000,2.48,2.54,2.52,2.62,2.97,3.27,3.83,3.69,3.7,3.83,4.2,3.81,3.61,3.38,3.95,3.5,5.06,7.51,6.93,6.6,5.9,5.55,5.23,3.32
7204,720,30,Southern Slopes (Tasmania),20000,3.22,3.55,2.99,2.55,3.1,3.42,4.2,5.88,5.96,5.67,5.46,4.85,4.36,3.73,3.66,3.65,4.19,6.79,4.73,4.2,3.84,2.67,3.18,4.15
7205,720,30,Southern Slopes (Tasmania),20000,1.32,1.18,0.96,1.19,1.44,1.5,1.85,1.99,2.5,2.85,3.13,3.71,6.62,6,7.56,7.66,7.58,5.32,5.5,5.25,5.45,7.03,6.89,5.52
7206,720,30,Southern Slopes (Tasmania),20000,6.02,5.6,3.25,4.39,3.71,4.88,4.46,5.87,5.01,4.99,4.36,6.78,5.21,3.81,3.48,2.79,2.37,4.73,4.07,2.95,2.23,2.69,3.75,2.6
7207,720,30,Southern Slopes (Tasmania),20000,4.76,4.75,5.65,4.16,6.07,13.18,4.75,5.19,6.15,2.68,3.54,3.12,3.18,3.98,3.86,2.94,3.71,2.94,2.98,2.65,2.06,2.42,2.33,2.95
7208,720,30,Southern Slopes (Tasmania),20000,3.23,3.13,3.23,3.66,4.53,4.38,5.15,4.83,5.38,7.44,5.15,6.54,5.28,5.55,4.96,4.51,4.61,4.28,3.11,2.29,1.55,3.08,2.17,1.96
7209,720,30,Southern Slopes (Tasmania),40000,2.68,2.2,2.25,2.57,2.91,2.59,2.79,3.13,3.31,2.94,3.54,4.51,3.83,5.19,5.78,6.25,6.73,7.37,5.63,4.81,5.85,3.87,5.85,3.42
7210,720,30,Southern Slopes (Tasmania),40000,3.9,2.71,2.4,3.18,2.91,4.16,6,5.63,5.24,4.77,5.06,4.88,5.2,4.96,3.94,4.64,4.04,3.94,4.04,4.11,3.83,3.54,3.51,3.41
7211,720,30,Southern Slopes (Tasmania),40000,3.34,3.29,3.14,2.7,3.02,4,4.42,4.17,3.97,4.87,5.16,4.65,4.2,4.18,4.43,4.07,4.52,5.95,5.3,5.13,4.53,4.18,3.7,3.08
7212,720,30,Southern Slopes (Tasmania),40000,0.32,0.63,0.84,0.98,1.66,2.91,3.66,1.7,5.26,2.48,3.01,2.19,6.3,12.34,9.76,8.1,8.21,6.61,5.4,6.82,4.48,3.66,1.64,1.04
7213,720,30,Southern Slopes (Tasmania),40000,2.3,2.18,3.36,4.02,4.21,3.6,3.64,3.95,3.27,2.92,3.9,3.64,4.21,5.33,5.79,5.98,5.58,4.93,4.46,3.79,3.76,3.69,4.32,7.17
7214,720,30,Southern Slopes (Tasmania),40000,1.22,1.47,1.68,2.21,2.65,3.25,5.2,4.57,6.5,6.57,6.95,5.34,5.94,5.97,6.13,8.32,9.33,7.17,3.18,1.35,1.3,0.89,0.67,2.14
7215,720,30,Southern Slopes (Tasmania),40000,2.31,1.57,3.14,4.14,2.8,4.74,1.29,0.63,1.31,2.37,0.37,0.83,3.49,2.14,6.46,9.69,9.83,10.11,7.69,6.23,7.06,4.74,3.46,3.6
7216,720,30,Southern Slopes (Tasmania),40000,5,4.17,4.05,4.46,4.38,3.84,3.86,4.49,4.6,6.18,6.37,4.83,4.07,4.02,4.17,4.2,2.94,4.46,3.72,3.31,2.51,3.15,4.05,3.17
7217,720,30,Southern Slopes (Tasmania),40000,3.46,3.15,3.64,3.61,4.27,3.99,3.94,3.97,4.49,4.51,5.63,5.82,4.59,4.82,4.89,4.41,5.53,6.87,3.28,3.89,4.48,1.92,2.43,2.41
7218,720,30,Southern Slopes (Tasmania),40000,2.95,2.94,2.9,3.24,4.51,2.99,3.95,5.09,4.86,6.26,5.8,7.41,3.99,5.43,6.24,7.49,4.74,2.74,5.01,4.4,1.86,1.71,1.84,1.65
